step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0053475935828877,0.0004113533525298231,0.0,0.0014249698128908903,0.0053475935828877,0.0
13,0.0,0.0003819709702062643,0.0,0.0013772159188174139,0.0053475935828877,0.0
14,0.0,0.00035650623885918,0.0,0.0013339242020584462,0.0053475935828877,0.0
15,0.0,0.00033422459893048126,0.0,0.0012944463055506073,0.0053475935828877,0.0
16,0.005405405405405406,0.0006325293522525357,0.0,0.0017322813458437586,0.005405405405405406,0.0
17,0.007462686567164179,0.001011982530858738,0.0,0.0022982227427408354,0.007462686567164179,0.0
18,0.0,0.0009587202923924887,0.0,0.002248310572084629,0.007462686567164179,0.0
19,0.006024096385542169,0.0012119890970499728,0.0,0.0024537546878121543,0.007462686567164179,0.0
20,0.0,0.0011542753305237834,0.0,0.002408489058812313,0.007462686567164179,0.0
21,0.0,0.0011018082700454297,0.0,0.002365365631739064,0.007462686567164179,0.0
22,0.0,0.0010539035626521503,0.0,0.002324259585152938,0.007462686567164179,0.0
23,0.0048543689320388345,0.0012122562863765953,0.0,0.002398714266906654,0.007462686567164179,0.0
24,0.005376344086021506,0.0013788197983623917,0.0,0.0024878743162571712,0.007462686567164179,0.0
25,0.00641025641025641,0.0015723365911275464,0.0,0.002624438784261056,0.007462686567164179,0.0
26,0.0,0.0015141019025672667,0.0,0.0025924415066423618,0.007462686567164179,0.0
27,0.0031545741324921135,0.0015726901964931543,0.0,0.0025638654322606307,0.007462686567164179,0.0
28,0.0,0.0015184595000623557,0.0,0.0025355638229155653,0.007462686567164179,0.0
29,0.0,0.0014678441833936107,0.0,0.002507803122569985,0.007462686567164179,0.0
30,0.0,0.0014204943710260747,0.0,0.0024806175053753085,0.007462686567164179,0.0
31,0.0,0.00137610392193151,0.0,0.002454027985541434,0.007462686567164179,0.0
32,0.0,0.0013344038030851004,0.0,0.00242804563901195,0.007462686567164179,0.0
33,0.0064516129032258064,0.001484909953089239,0.0,0.0025435272126069913,0.007462686567164179,0.0
34,0.0,0.0014424839544295465,0.0,0.002519104160180541,0.007462686567164179,0.0
35,0.007751937984496124,0.0016177465663758403,0.0,0.0026915990740151966,0.007751937984496124,0.0
36,0.008849557522123894,0.001813200916531193,0.0,0.002902445387886231,0.008849557522123894,0.0
37,0.0,0.0017654851029382669,0.0,0.002878670109179008,0.008849557522123894,0.0
38,0.002770083102493075,0.0017912440260037749,0.0,0.0028459576392075706,0.008849557522123894,0.0
39,0.005649717514124294,0.0018877058632067877,0.0,0.002874000446674717,0.008849557522123894,0.0
40,0.0,0.0018416642567871098,0.0,0.002853631247286364,0.008849557522123894,0.0
41,0.0,0.0017978151078159883,0.0,0.0028334004261220042,0.008849557522123894,0.0
42,0.0,0.001756005454145849,0.0,0.0028133386938616377,0.008849557522123894,0.0
43,0.0,0.0017160962392788978,0.0,0.002793470806388266,0.008849557522123894,0.0
44,0.011904761904761904,0.001942511031845187,0.0,0.0031441484480437946,0.011904761904761904,0.0
45,0.0,0.0019002825311529002,0.0,0.0031226606744281264,0.011904761904761904,0.0
46,0.0,0.001859850987936881,0.0,0.003101409041385559,0.011904761904761904,0.0
47,0.0,0.0018211040923548627,0.0,0.0030804074075069677,0.011904761904761904,0.0
48,0.006369426751592357,0.0019139270037678727,0.0,0.003115899715055942,0.011904761904761904,0.0
49,0.0,0.0018756484636925153,0.0,0.003096199524979733,0.011904761904761904,0.0
50,0.0,0.0018388710428357993,0.0,0.0030767045349697026,0.011904761904761904,0.0
51,0.0,0.00180350813816588,0.0,0.0030574249769443735,0.011904761904761904,0.0
52,0.0,0.001769479682728788,0.0,0.0030383689159213722,0.011904761904761904,0.0
53,0.0,0.0017367115404560327,0.0,0.0030195425709962594,0.011904761904761904,0.0
54,0.003663003663003663,0.0017717350335932623,0.0,0.00300301530925055,0.011904761904761904,0.0
55,0.0,0.0017400969079933825,0.0,0.002985316873499851,0.011904761904761904,0.0
56,0.0,0.001709568892063674,0.0,0.0029678196802769867,0.011904761904761904,0.0
57,0.007352941176470588,0.001806868414208621,0.0,0.003032444989489671,0.011904761904761904,0.0
58,0.0,0.0017762435258322036,0.0,0.0030156691079530197,0.011904761904761904,0.0
59,0.0,0.0017466394670683336,0.0,0.002999065985148295,0.011904761904761904,0.0
60,0.003401360544217687,0.0017737660421035689,0.0,0.002981794546924284,0.011904761904761904,0.0
