step,reward,mean,median,std,max,min
0,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.0,0.010101010101010102,0.010101010101010102
1,0.014705882352941176,0.012403446226975638,0.012403446226975638,0.002302436125965537,0.014705882352941176,0.010101010101010102
2,0.019230769230769232,0.014679220561573503,0.014705882352941176,0.0037272562366253855,0.019230769230769232,0.010101010101010102
3,0.03225806451612903,0.019073931550212385,0.016968325791855206,0.008267997539373554,0.03225806451612903,0.010101010101010102
4,0.0,0.015259145240169908,0.014705882352941176,0.010625356700554563,0.03225806451612903,0.0
5,0.0,0.012715954366808257,0.012403446226975638,0.011243706533142578,0.03225806451612903,0.0
6,0.0,0.01089938945726422,0.010101010101010102,0.011320788454275747,0.03225806451612903,0.0
7,0.021739130434782608,0.012254357079454018,0.012403446226975638,0.011179972299761476,0.03225806451612903,0.0
8,0.0,0.010892761848403572,0.010101010101010102,0.011222091497771815,0.03225806451612903,0.0
9,0.0,0.009803485663563215,0.005050505050505051,0.01113644949199113,0.03225806451612903,0.0
10,0.038461538461538464,0.012408763190651872,0.010101010101010102,0.013439517314531618,0.038461538461538464,0.0
11,0.021739130434782608,0.013186293794329432,0.012403446226975638,0.013123223654264072,0.038461538461538464,0.0
12,0.01,0.012941194271688708,0.010101010101010102,0.01263694065341715,0.038461538461538464,0.0
13,0.0,0.012016823252282371,0.010050505050505051,0.012625121052461137,0.038461538461538464,0.0
14,0.0,0.011215701702130213,0.01,0.012559959254856905,0.038461538461538464,0.0
15,0.009900990099009901,0.011133532226935194,0.00995049504950495,0.01216529152109574,0.038461538461538464,0.0
16,0.02040816326530612,0.011679098758604073,0.01,0.012002127108783438,0.038461538461538464,0.0
17,0.016129032258064516,0.011926317286351875,0.010050505050505051,0.011708424648381777,0.038461538461538464,0.0
18,0.0,0.011298616376543882,0.01,0.01170317236174706,0.038461538461538464,0.0
19,0.019230769230769232,0.011695224019255148,0.010050505050505051,0.011537100414974511,0.038461538461538464,0.0
20,0.0,0.011138308589766808,0.01,0.011531238594227458,0.038461538461538464,0.0
21,0.020833333333333332,0.011578991532656195,0.010050505050505051,0.01144568161241293,0.038461538461538464,0.0
