episode,length,time,reward,delta
0,500.0,0.024004220962524414,-2085.0,-0.3802852761477965
1,500.0,0.024005651473999023,-2382.0,-0.15132098077280642
2,300.0,0.014002799987792969,-596.0,100.00014338872563
3,101.0,0.005002260208129883,-199.0,90.00012904985307
4,109.0,0.005000114440917969,-9.0,81.00011614486776
5,489.0,0.025006532669067383,-1181.0,72.90010453038099
6,254.0,0.012001514434814453,-649.0,65.6100940773429
7,197.0,0.010003089904785156,-196.0,59.0490846696086
8,238.0,0.011002302169799805,-831.0,53.144176202647735
9,139.0,0.00600123405456543,-336.0,47.829758582382965
10,184.0,0.008002281188964844,-381.0,43.04678272414467
11,462.0,0.021004676818847656,-1748.0,38.7421044517302
12,170.0,0.008002281188964844,-367.0,34.86789400655718
13,223.0,0.011002302169799805,-321.0,31.381104605901456
14,127.0,0.00600123405456543,-225.0,28.242994145311314
15,197.0,0.010002374649047852,-493.0,25.41869473078019
16,128.0,0.00600123405456543,-325.0,22.876825257702166
17,116.0,0.00500178337097168,-115.0,20.589142731931943
18,177.0,0.009002208709716797,-176.0,18.530228458738748
19,169.0,0.008001089096069336,-267.0,16.677205612864867
20,49.0,0.0030014514923095703,51.0,15.00948505157838
21,64.0,0.0029997825622558594,36.0,13.508536546420544
22,110.0,0.005000591278076172,-208.0,12.157682891778492
23,87.0,0.004000663757324219,13.0,10.941914602600647
24,121.0,0.005001068115234375,-120.0,9.847723142340584
25,130.0,0.0060002803802490234,-129.0,8.86295082810652
26,74.0,0.004001140594482422,-73.0,7.976655745295872
27,136.0,0.007001161575317383,-432.0,7.1789901707662835
28,106.0,0.0050013065338134766,-6.0,6.461091153689651
29,92.0,0.005001068115234375,8.0,5.814982038320679
30,93.0,0.005002021789550781,-191.0,5.233483834488609
31,93.0,0.004000425338745117,-92.0,4.710135451039747
32,61.0,0.0030012130737304688,39.0,4.239121905935775
33,35.0,0.002000093460083008,65.0,3.815209715342192
34,107.0,0.005001068115234375,-7.0,3.433688743807977
35,93.0,0.005001068115234375,-191.0,3.0903198694271765
36,88.0,0.00400090217590332,-87.0,2.781287882484463
37,43.0,0.0020008087158203125,57.0,2.503159094236011
38,75.0,0.004001140594482422,-74.0,2.2528431848124058
39,51.0,0.0019998550415039062,49.0,2.0275588663311623
40,118.0,0.0050008296966552734,-117.0,1.824802979698049
41,60.0,0.0020012855529785156,-59.0,1.6423226817282455
42,130.0,0.006001710891723633,-129.0,1.478090413555421
43,74.0,0.004000663757324219,26.0,1.3302813721998774
44,57.0,0.003000974655151367,43.0,1.1972532349798968
45,33.0,0.002000570297241211,-131.0,1.0775279114819085
46,74.0,0.004000425338745117,-172.0,0.9697751203337219
47,56.0,0.0030012130737304688,-55.0,0.8727976083003455
48,96.0,0.005000591278076172,4.0,0.7855178474703166
49,38.0,0.0020003318786621094,62.0,0.7069660627232821
50,29.0,0.002000570297241211,71.0,0.636269456450961
51,41.0,0.002000570297241211,59.0,0.5726425108058635
52,70.0,0.00400090217590332,30.0,0.5153782597252814
53,54.0,0.003000497817993164,46.0,0.4638404337527504
54,55.0,0.002000570297241211,-54.0,0.41745639037748106
55,49.0,0.0020008087158203125,51.0,0.37571075133973864
56,46.0,0.0030002593994140625,54.0,0.33813967620577046
57,75.0,0.0040018558502197266,25.0,0.30432570858519625
58,44.0,0.0019996166229248047,-43.0,0.2738931377266738
59,29.0,0.0020003318786621094,-127.0,0.24650382395400072
60,70.0,0.00400090217590332,30.0,0.22185344155859354
61,76.0,0.003000974655151367,-174.0,0.1996680974027356
62,66.0,0.0030007362365722656,34.0,0.17970128766246773
63,67.0,0.004000663757324219,-66.0,0.1617311588962167
64,55.0,0.0030014514923095703,45.0,0.14555804300660213
65,23.0,0.0009999275207519531,77.0,0.13100223870594618
66,77.0,0.004000663757324219,23.0,0.11790201483535157
67,43.0,0.002001047134399414,57.0,0.10611181335181641
68,19.0,0.0010008811950683594,81.0,0.09550063201663761
69,130.0,0.0060007572174072266,-228.0,0.08595056881497953
70,43.0,0.002000570297241211,-42.0,0.0773555119334759
71,48.0,0.0020008087158203125,52.0,0.06961996074012688
72,45.0,0.002000093460083008,55.0,0.06265796466611562
73,35.0,0.0020003318786621094,65.0,0.05639216819950832
74,69.0,0.003000974655151367,-68.0,0.05075295137955038
75,26.0,0.0010004043579101562,74.0,0.04567765624159392
76,29.0,0.0019998550415039062,71.0,0.04110989061743453
77,61.0,0.003000974655151367,39.0,0.03699890155569108
78,28.0,0.0020003318786621094,72.0,0.033299011400117706
79,22.0,0.0010001659393310547,78.0,0.02996911026011162
80,36.0,0.0020003318786621094,64.0,0.026972199234094774
81,89.0,0.0050013065338134766,-187.0,0.02427497931068956
82,34.0,0.0020003318786621094,66.0,0.021847481379623446
83,31.0,0.0020008087158203125,69.0,0.01966273324165968
84,56.0,0.0030007362365722656,44.0,0.017696459917488028
85,83.0,0.004000663757324219,-82.0,0.01592681392574491
86,27.0,0.0020020008087158203,-26.0,0.014334132533164734
87,26.0,0.0009989738464355469,74.0,0.012900719279841155
88,50.0,0.0030002593994140625,50.0,0.01161064735185846
89,22.0,0.0010004043579101562,78.0,0.010449582616672615
90,49.0,0.0020012855529785156,-48.0,0.009404624354999669
91,70.0,0.004000186920166016,-168.0,0.008464161919505386
92,69.0,0.003000497817993164,-266.0,0.00761774572755769
93,41.0,0.0019996166229248047,59.0,0.006855971154806184
94,57.0,0.0030012130737304688,-56.0,0.006170374039328408
95,66.0,0.0030007362365722656,-164.0,0.0055533366354012514
96,19.0,0.0010001659393310547,81.0,0.004998002971859705
97,19.0,0.0010001659393310547,81.0,0.00449820267466805
98,33.0,0.002000570297241211,67.0,0.004048382407205509
99,45.0,0.0020003318786621094,-44.0,0.0036435441664792734
100,15.0,0.0010006427764892578,85.0,0.003279189749832767
101,65.0,0.004001140594482422,-64.0,0.002951270774843806
102,37.0,0.0019998550415039062,-36.0,0.00265614369736511
103,22.0,0.0010001659393310547,78.0,0.0023905293276271777
104,27.0,0.002000570297241211,73.0,0.0021514763948715654
105,65.0,0.0030012130737304688,-64.0,0.0019363287553773034
106,39.0,0.0019998550415039062,61.0,0.0017426958798409942
107,61.0,0.003000497817993164,-159.0,0.0015684262918540526
108,65.0,0.0030012130737304688,-262.0,0.0014115836626729106
109,78.0,0.004000663757324219,-176.0,0.0012704252964113039
110,30.0,0.002001047134399414,70.0,0.0011433827667701735
111,40.0,0.002000093460083008,60.0,0.0010290444900959983
112,25.0,0.002000570297241211,75.0,0.0009261400410878196
113,30.0,0.0010006427764892578,70.0,0.0008335260369847219
