episode,length,time,reward,delta
0,500.0,0.024004697799682617,-2184.0,-0.065537065
1,196.0,0.009002447128295898,-690.0,100.0
2,82.0,0.0030007362365722656,-279.0,10.0
3,55.0,0.0020003318786621094,-252.0,1.0
4,38.0,0.0010001659393310547,-235.0,0.09999999999999432
5,69.0,0.003000497817993164,-167.0,0.010000000000005116
6,77.0,0.004001140594482422,-175.0,0.0010000000000047748
7,29.0,0.0020003318786621094,71.0,0.00010000000000331966
8,50.0,0.0020003318786621094,-148.0,1.0000000003174137e-05
9,32.0,0.0010001659393310547,68.0,9.999999974752427e-07
10,65.0,0.003000497817993164,-163.0,9.999999406318238e-08
11,35.0,0.0020003318786621094,65.0,9.999993721976352e-09
12,19.0,0.0010004043579101562,81.0,1.0000036354540498e-09
13,72.0,0.00400090217590332,-368.0,1.000017846308765e-10
14,32.0,0.0020003318786621094,68.0,1.000444171950221e-11
15,15.0,0.0010006427764892578,-14.0,9.947598300641403e-13
16,19.0,0.0009999275207519531,81.0,9.947598300641403e-14
17,38.0,0.0020003318786621094,-37.0,1.4210854715202004e-14
18,19.0,0.0010004043579101562,81.0,0.0
19,30.0,0.0010001659393310547,70.0,0.0
20,22.0,0.002001047134399414,78.0,0.0
21,28.0,0.0009996891021728516,-27.0,0.0
22,48.0,0.002000093460083008,-245.0,0.0
23,20.0,0.0010001659393310547,80.0,0.0
24,44.0,0.0030007362365722656,-142.0,0.0
25,68.0,0.003000497817993164,-265.0,0.0
26,15.0,0.0010008811950683594,-14.0,0.0
27,26.0,0.0010004043579101562,-124.0,0.0
28,20.0,0.0009999275207519531,80.0,0.0
29,18.0,0.0010004043579101562,82.0,0.0
30,19.0,0.0010013580322265625,-18.0,0.0
31,22.0,0.0009989738464355469,-120.0,0.0
32,26.0,0.002000570297241211,74.0,0.0
33,49.0,0.002000570297241211,-246.0,0.0
34,35.0,0.0010004043579101562,-34.0,0.0
35,71.0,0.003000497817993164,-367.0,0.0
36,39.0,0.0020008087158203125,-137.0,0.0
37,17.0,0.0010001659393310547,83.0,0.0
38,18.0,0.0,82.0,0.0
39,23.0,0.0009996891021728516,77.0,0.0
40,22.0,0.0009999275207519531,-21.0,0.0
41,31.0,0.0009999275207519531,-30.0,0.0
42,50.0,0.0030007362365722656,-247.0,0.0
43,18.0,0.0010004043579101562,82.0,0.0
44,16.0,0.0010001659393310547,84.0,0.0
45,14.0,0.0,86.0,0.0
46,16.0,0.0,84.0,0.0
47,17.0,0.0,83.0,0.0
48,16.0,0.0010001659393310547,-114.0,0.0
49,16.0,0.0010001659393310547,84.0,0.0
50,31.0,0.0020003318786621094,-30.0,0.0
51,15.0,0.0010004043579101562,-14.0,0.0
52,21.0,0.0010001659393310547,79.0,0.0
53,25.0,0.002000570297241211,75.0,0.0
54,18.0,0.0010001659393310547,82.0,0.0
55,33.0,0.0020003318786621094,-329.0,0.0
56,14.0,0.0010001659393310547,86.0,0.0
57,22.0,0.0010004043579101562,-21.0,0.0
58,18.0,0.0010006427764892578,82.0,0.0
59,18.0,0.0,82.0,0.0
60,23.0,0.0010001659393310547,77.0,0.0
61,14.0,0.0010001659393310547,86.0,0.0
62,21.0,0.0010008811950683594,-20.0,0.0
63,22.0,0.0010001659393310547,-21.0,0.0
64,17.0,0.0010001659393310547,83.0,0.0
65,19.0,0.0010001659393310547,-18.0,0.0
66,16.0,0.0010004043579101562,84.0,0.0
67,18.0,0.0,82.0,0.0
68,15.0,0.0,-14.0,0.0
69,56.0,0.0020003318786621094,-352.0,0.0
70,32.0,0.0010001659393310547,-31.0,0.0
71,21.0,0.0010004043579101562,79.0,0.0
72,28.0,0.0010001659393310547,-126.0,0.0
73,16.0,0.0009996891021728516,84.0,0.0
74,16.0,0.0010006427764892578,84.0,0.0
75,17.0,0.0010001659393310547,83.0,0.0
76,16.0,0.0010001659393310547,84.0,0.0
77,23.0,0.0009999275207519531,77.0,0.0
78,17.0,0.0010001659393310547,83.0,0.0
79,21.0,0.0010004043579101562,79.0,0.0
80,62.0,0.0030002593994140625,-358.0,0.0
81,24.0,0.002000570297241211,-23.0,0.0
82,19.0,0.0010006427764892578,81.0,0.0
83,22.0,0.0009999275207519531,78.0,0.0
84,28.0,0.00099945068359375,72.0,0.0
