episode,length,time,reward,delta
0,500.0,0.02400493621826172,-2679.0,-0.052096155765292806
1,198.0,0.009002685546875,-593.0,99.999401264267
2,220.0,0.011002540588378906,-318.0,49.9997006321335
3,188.0,0.010001659393310547,-682.0,24.99985031606674
4,145.0,0.007001161575317383,-441.0,12.499925158033378
5,30.0,0.002001523971557617,70.0,6.249962579016696
6,70.0,0.0039997100830078125,30.0,3.124981289508341
7,87.0,0.004001140594482422,-284.0,1.5624906447541633
8,38.0,0.0020003318786621094,62.0,0.7812453223770746
9,58.0,0.0020008087158203125,-57.0,0.3906226611885444
10,115.0,0.005001068115234375,-510.0,0.1953113305942651
11,26.0,0.0020008087158203125,74.0,0.09765566529712544
12,30.0,0.0010004043579101562,-29.0,0.048827832648569824
13,32.0,0.0010004043579101562,68.0,0.024413916324292018
14,40.0,0.002001047134399414,-39.0,0.012206958162138903
15,13.0,0.0010008811950683594,87.0,0.006103479081062346
16,31.0,0.0009996891021728516,69.0,0.0030517395405382786
17,45.0,0.0020003318786621094,55.0,0.0015258697702762447
18,23.0,0.0010001659393310547,77.0,0.0007629348851452278
19,20.0,0.0010001659393310547,80.0,0.0003814674425797193
20,55.0,0.0030007362365722656,-252.0,0.00019073372128275423
21,66.0,0.003000497817993164,-263.0,9.536686063427169e-05
22,12.0,0.0010004043579101562,88.0,4.768343031003042e-05
23,31.0,0.0020008087158203125,-30.0,2.3841715162120636e-05
24,14.0,0.0009999275207519531,86.0,1.192085757395489e-05
25,28.0,0.0009999275207519531,72.0,5.960428794082873e-06
26,19.0,0.0010006427764892578,81.0,2.9802144041468637e-06
27,24.0,0.0009999275207519531,76.0,1.4901072091788592e-06
28,19.0,0.0,81.0,7.45053611694857e-07
29,19.0,0.0010001659393310547,81.0,3.725267987420011e-07
30,32.0,0.002000570297241211,-31.0,1.862633922655732e-07
31,24.0,0.0009999275207519531,76.0,9.313170323821396e-08
32,17.0,0.0010004043579101562,-16.0,4.656585872453434e-08
33,14.0,0.0,86.0,2.3282936467694526e-08
34,38.0,0.001001119613647461,-235.0,1.1641461128419905e-08
35,25.0,0.0009999275207519531,75.0,5.820723458782595e-09
36,12.0,0.0010001659393310547,88.0,2.910368834818655e-09
37,34.0,0.0020003318786621094,-132.0,1.45517731198197e-09
