episode,length,time,reward,delta
0,500.0,0.024005651473999023,-1491.0,-0.9007378023381211
1,233.0,0.011002302169799805,-331.0,99.99976590381733
2,339.0,0.01600337028503418,-536.0,89.9997893134356
3,119.0,0.0050013065338134766,-19.0,80.99981038209205
4,92.0,0.00400090217590332,8.0,72.89982934388283
5,200.0,0.01000213623046875,-298.0,65.60984640949455
6,101.0,0.004000663757324219,-1.0,59.048861768545095
7,99.0,0.0050013065338134766,1.0,53.143975591690584
8,83.0,0.00400090217590332,17.0,47.829578032521525
9,84.0,0.004000663757324219,-83.0,43.04662022926937
10,93.0,0.004001140594482422,7.0,38.74195820634243
11,47.0,0.0030002593994140625,53.0,34.86776238570819
12,136.0,0.0070018768310546875,-234.0,31.380986147137378
13,64.0,0.003000497817993164,36.0,28.242887532423637
14,60.0,0.0030007362365722656,-59.0,25.41859877918128
15,152.0,0.008002042770385742,-349.0,22.876738901263153
16,37.0,0.002000093460083008,63.0,20.58906501113684
17,63.0,0.003000497817993164,-62.0,18.530158510023156
18,63.0,0.0030007362365722656,37.0,16.677142659020845
19,46.0,0.002000570297241211,54.0,15.009428393118753
20,85.0,0.0050008296966552734,15.0,13.508485553806878
21,31.0,0.002000570297241211,-30.0,12.157636998426185
22,51.0,0.0020003318786621094,49.0,10.941873298583573
23,30.0,0.0010001659393310547,70.0,9.847685968725216
24,35.0,0.0009999275207519531,65.0,8.862917371852689
25,49.0,0.002000570297241211,51.0,7.976625634667414
26,38.0,0.002000570297241211,-37.0,7.17896307120067
27,49.0,0.0020003318786621094,51.0,6.4610667640805985
28,78.0,0.004001140594482422,-77.0,5.814960087672546
29,32.0,0.0020003318786621094,68.0,5.2334640789052855
30,36.0,0.002000570297241211,-35.0,4.710117671014757
31,60.0,0.0030007362365722656,-59.0,4.239105903913284
32,47.0,0.0030007362365722656,53.0,3.8151953135219543
33,31.0,0.0009996891021728516,69.0,3.4336757821697574
34,39.0,0.002000570297241211,61.0,3.0903082039527874
35,45.0,0.002000570297241211,55.0,2.7812773835575086
36,22.0,0.0010001659393310547,78.0,2.503149645201759
37,45.0,0.0020003318786621094,55.0,2.2528346806815875
38,53.0,0.003000497817993164,47.0,2.0275512126134316
39,35.0,0.002000570297241211,65.0,1.8247960913520842
40,16.0,0.001001596450805664,84.0,1.64231648221687
41,15.0,0.0010001659393310547,85.0,1.478084833995183
42,58.0,0.0030002593994140625,-156.0,1.3302763505956676
43,18.0,0.0010006427764892578,82.0,1.1972487155361051
44,41.0,0.0010004043579101562,59.0,1.0775238439824903
45,30.0,0.00099945068359375,70.0,0.969771459584237
46,19.0,0.0010001659393310547,81.0,0.8727943136258176
47,38.0,0.002000570297241211,-37.0,0.785514882263243
48,31.0,0.0010006427764892578,69.0,0.7069633940369187
49,25.0,0.0010001659393310547,75.0,0.6362670546332225
50,36.0,0.0020003318786621094,64.0,0.5726403491699017
51,25.0,0.0020003318786621094,75.0,0.5153763142529044
52,30.0,0.0010004043579101562,70.0,0.463838682827614
53,13.0,0.0,87.0,0.417454814544854
54,50.0,0.002000093460083008,-49.0,0.37570933309037
55,28.0,0.0020008087158203125,-27.0,0.33813839978132876
56,33.0,0.0020008087158203125,-32.0,0.3043245598031916
57,15.0,0.0009999275207519531,85.0,0.2738921038228739
58,20.0,0.0010004043579101562,80.0,0.24650289344059217
59,19.0,0.0010001659393310547,81.0,0.22185260409654006
60,22.0,0.0010004043579101562,78.0,0.19966734368688321
61,22.0,0.0009999275207519531,78.0,0.1797006093181892
62,13.0,0.0010004043579101562,87.0,0.16173054838637313
63,15.0,0.0009999275207519531,85.0,0.1455574935477415
64,15.0,0.0,85.0,0.13100174419297161
65,43.0,0.0020003318786621094,-42.0,0.11790156977367872
66,22.0,0.0010001659393310547,78.0,0.10611141279630942
67,12.0,0.0010004043579101562,88.0,0.09550027151668417
68,17.0,0.0009999275207519531,83.0,0.08595024436502285
69,15.0,0.0009999275207519531,85.0,0.07735521992852057
70,13.0,0.0,87.0,0.06961969793566425
71,14.0,0.0010001659393310547,86.0,0.06265772814209924
72,17.0,0.0,83.0,0.056391955327882215
73,14.0,0.0,86.0,0.05075275979508831
74,13.0,0.0,87.0,0.0456774838155809
75,21.0,0.0010004043579101562,-20.0,0.04110973543401997
76,20.0,0.0010006427764892578,-19.0,0.03699876189061513
77,13.0,0.0010001659393310547,87.0,0.03329888570155504
78,12.0,0.0010001659393310547,88.0,0.029968997131405217
79,14.0,0.0009999275207519531,86.0,0.026972097418266117
80,16.0,0.0010001659393310547,84.0,0.024274887676440926
81,12.0,0.0010006427764892578,88.0,0.021847398908789728
82,12.0,0.0009996891021728516,88.0,0.019662659017910755
83,14.0,0.0010001659393310547,86.0,0.017696393116125364
84,15.0,0.0010001659393310547,85.0,0.015926753804507143
85,12.0,0.0010008811950683594,88.0,0.014334078424056429
86,12.0,0.0010001659393310547,88.0,0.01290067058164368
87,14.0,0.0010001659393310547,86.0,0.011610603523479313
88,12.0,0.0010001659393310547,88.0,0.010449543171134223
89,13.0,0.0010001659393310547,87.0,0.009404588854025064
90,14.0,0.0009999275207519531,86.0,0.008464129968615453
91,12.0,0.0010004043579101562,88.0,0.007617716971751065
92,12.0,0.0009999275207519531,88.0,0.006855945274580222
93,17.0,0.0010001659393310547,-16.0,0.006170350747126463
94,12.0,0.0010006427764892578,88.0,0.005553315672415238
95,14.0,0.0010001659393310547,86.0,0.004997984105173714
96,16.0,0.0010001659393310547,84.0,0.004498185694657764
97,13.0,0.0010001659393310547,-12.0,0.004048367125193408
98,21.0,0.0010004043579101562,79.0,0.0036435304126740675
99,25.0,0.0010004043579101562,-24.0,0.003279177371410924
100,12.0,0.0010001659393310547,88.0,0.002951259634272674
101,12.0,0.0010001659393310547,88.0,0.002656133670839722
102,12.0,0.0010001659393310547,88.0,0.0023905203037486444
103,14.0,0.0009999275207519531,86.0,0.0021514682733680957
104,12.0,0.0010004043579101562,88.0,0.0019363214460383915
105,14.0,0.0009999275207519531,86.0,0.0017426893014373945
106,21.0,0.0010004043579101562,-20.0,0.0015684203712993394
107,12.0,0.0009999275207519531,88.0,0.0014115783341708266
108,12.0,0.0010004043579101562,88.0,0.0012704205007594283
109,12.0,0.0010006427764892578,88.0,0.001143378450677801
110,14.0,0.0009999275207519531,86.0,0.0010290406056157053
111,12.0,0.0010006427764892578,88.0,0.0009261365450470294
112,12.0,0.0009999275207519531,88.0,0.0008335228905451686
113,13.0,0.0010001659393310547,87.0,0.0007501706014920728
114,19.0,0.0010001659393310547,-18.0,0.0006751535413371812
115,14.0,0.0009999275207519531,86.0,0.0006076381872048842
116,14.0,0.0010004043579101562,86.0,0.0005468743684815536
117,12.0,0.0010001659393310547,88.0,0.0004921869316376615
118,12.0,0.0010006427764892578,88.0,0.0004429682384738953
119,27.0,0.0020003318786621094,-125.0,0.00039867141462934796
120,14.0,0.0010001659393310547,86.0,0.0003588042731621499
121,17.0,0.0010001659393310547,-16.0,0.00032292384584309275
122,12.0,0.0010004043579101562,88.0,0.0002906314612545202
123,18.0,0.0010001659393310547,-17.0,0.00026156831512480494
124,14.0,0.0009999275207519531,86.0,0.00023541148361516662
125,14.0,0.0010006427764892578,86.0,0.0002118703352493867
126,12.0,0.0009996891021728516,88.0,0.00019068330172444803
127,12.0,0.0010006427764892578,88.0,0.00017161497154916106
128,16.0,0.0009999275207519531,-15.0,0.00015445347439424495
129,12.0,0.0010006427764892578,88.0,0.0001390081269505572
