steps,time,reward,delta,converged
1,0.02900552749633789,-5.544910179640719,100.64225023441163,False
2,0.004002094268798828,-0.9714285714285714,100.64225023441163,False
3,0.013002395629882812,-5.650980392156863,100.6594625705142,False
4,0.017003774642944336,-4.855153203342619,100.6594625705142,False
5,0.0029997825622558594,-2.426470588235294,100.6594625705142,False
6,0.006001472473144531,-4.8515625,100.6594625705142,False
7,0.006000995635986328,-5.441441441441442,100.6594625705142,False
8,0.002000093460083008,-0.9487179487179487,100.6594625705142,False
9,0.006001472473144531,-3.5213675213675213,100.6594625705142,False
10,0.0030007362365722656,-0.9696969696969697,100.6594625705142,False
11,0.0020003318786621094,-3.7714285714285714,100.6594625705142,False
12,0.0030007362365722656,1.148936170212766,100.6594625705142,False
13,0.0010001659393310547,3.8095238095238093,100.6594625705142,False
14,0.0050013065338134766,-2.9797979797979797,100.6594625705142,False
15,0.0050008296966552734,-7.103092783505154,100.6594625705142,False
16,0.006001710891723633,-8.9375,100.6594625705142,False
17,0.0030002593994140625,-5.916666666666667,100.6594625705142,False
18,0.002000570297241211,-4.62962962962963,100.6594625705142,False
19,0.007001161575317383,-9.132911392405063,100.6594625705142,False
20,0.0010004043579101562,-3.6216216216216215,100.6594625705142,False
21,0.0020003318786621094,-6.9,100.6594625705142,False
22,0.0020003318786621094,-6.0256410256410255,100.6594625705142,False
23,0.0030007362365722656,-3.0208333333333335,100.6594625705142,False
24,0.0010001659393310547,3.590909090909091,100.6594625705142,False
25,0.002000570297241211,3.2083333333333335,100.6594625705142,False
26,0.003000497817993164,-7.912280701754386,100.6594625705142,False
27,0.0010004043579101562,2.4827586206896552,100.6594625705142,False
28,0.007001399993896484,-9.081761006289309,100.6594625705142,False
29,0.006001710891723633,-10.966386554621849,100.6594625705142,False
30,0.003000497817993164,-7.276595744680851,100.6594625705142,False
31,0.0030007362365722656,-5.609375,100.6594625705142,False
32,0.004000663757324219,-8.49367088607595,100.6594625705142,False
33,0.0010004043579101562,3.391304347826087,100.6594625705142,False
34,0.0009999275207519531,4.611111111111111,100.6594625705142,False
35,0.00400090217590332,-10.357894736842105,100.6594625705142,False
36,0.0010001659393310547,3.8095238095238093,100.6594625705142,False
37,0.002000570297241211,-6.444444444444445,100.6594625705142,False
38,0.002000570297241211,-6.297297297297297,100.6594625705142,False
39,0.0010001659393310547,5.733333333333333,100.6594625705142,False
40,0.004000663757324219,-6.397260273972603,100.6594625705142,False
41,0.003000974655151367,-8.469696969696969,100.6594625705142,False
42,0.002000093460083008,-0.9428571428571428,100.6594625705142,False
43,0.0010004043579101562,4.315789473684211,100.6594625705142,False
44,0.0010001659393310547,-0.9375,100.6594625705142,False
45,0.0010001659393310547,3.8095238095238093,100.6594625705142,False
46,0.0009999275207519531,-0.9310344827586207,100.6594625705142,False
47,0.0030007362365722656,-7.566666666666666,100.6594625705142,False
48,0.0010004043579101562,-0.9230769230769231,100.6594625705142,False
49,0.0030007362365722656,-6.0,100.6594625705142,False
50,0.0020003318786621094,-6.764705882352941,100.6594625705142,False
51,0.0010004043579101562,4.611111111111111,100.6594625705142,False
52,0.0020003318786621094,2.4827586206896552,100.6594625705142,False
53,0.0020003318786621094,-6.157894736842105,100.6594625705142,False
54,0.0010004043579101562,3.8095238095238093,100.6594625705142,False
55,0.007001399993896484,-8.49655172413793,100.6594625705142,False
56,0.0010001659393310547,-0.9285714285714286,100.6594625705142,False
57,0.0010001659393310547,6.769230769230769,100.6594625705142,False
58,0.002000570297241211,-8.195121951219512,100.6594625705142,False
59,0.005001068115234375,-7.040816326530612,100.6594625705142,False
60,0.002000570297241211,-3.9393939393939394,100.6594625705142,False
61,0.0010001659393310547,-0.92,100.6594625705142,False
62,0.0020003318786621094,-5.355555555555555,100.6594625705142,False
63,0.002000570297241211,-14.155555555555555,100.6594625705142,False
64,0.0020003318786621094,-6.9,100.6594625705142,False
65,0.0020003318786621094,3.391304347826087,100.6594625705142,False
66,0.0010001659393310547,-0.9354838709677419,100.6594625705142,False
67,0.0,5.733333333333333,100.6594625705142,False
68,0.0020003318786621094,-4.8431372549019605,100.6594625705142,False
69,0.0020003318786621094,-5.9,100.6594625705142,False
70,0.0010001659393310547,-4.129032258064516,100.6594625705142,False
71,0.0009999275207519531,4.9411764705882355,100.6594625705142,False
72,0.0010001659393310547,-3.8529411764705883,100.6594625705142,False
73,0.0010001659393310547,-5.85,100.6594625705142,False
74,0.0030007362365722656,-7.943661971830986,100.6594625705142,False
75,0.0020008087158203125,-3.108695652173913,100.6594625705142,False
76,0.0020003318786621094,-5.0,100.6594625705142,False
77,0.0010001659393310547,-0.9310344827586207,100.6594625705142,False
78,0.0030007362365722656,-6.363636363636363,100.6594625705142,False
79,0.0010004043579101562,5.3125,100.6594625705142,False
80,0.0020003318786621094,-3.5526315789473686,100.6594625705142,False
81,0.0020003318786621094,-13.563636363636364,100.6594625705142,False
82,0.0020003318786621094,-0.9393939393939394,100.6594625705142,False
83,0.0010004043579101562,3.8095238095238093,100.6594625705142,False
84,0.0020003318786621094,-5.666666666666667,100.6594625705142,False
85,0.0010001659393310547,-0.9166666666666666,100.6594625705142,False
86,0.0010001659393310547,-0.8571428571428571,100.6594625705142,False
87,0.002000570297241211,-0.9473684210526315,100.6594625705142,False
88,0.0010001659393310547,4.05,100.6594625705142,False
89,0.0010001659393310547,-0.9375,100.6594625705142,False
90,0.0010001659393310547,-4.344827586206897,100.6594625705142,False
91,0.0020003318786621094,-3.3658536585365852,100.6594625705142,False
92,0.0020003318786621094,-3.2045454545454546,100.6594625705142,False
93,0.0010006427764892578,-5.85,100.6594625705142,False
94,0.0010001659393310547,5.733333333333333,100.6594625705142,False
95,0.0010001659393310547,-0.8823529411764706,100.6594625705142,False
96,0.002000093460083008,-6.0256410256410255,100.6594625705142,False
97,0.0,4.9411764705882355,100.6594625705142,False
98,0.0010006427764892578,4.315789473684211,100.6594625705142,False
99,0.0009999275207519531,6.769230769230769,100.6594625705142,False
100,0.0010001659393310547,-0.9,100.6594625705142,False
101,0.0010001659393310547,6.214285714285714,100.6594625705142,False
102,0.0010004043579101562,-4.88,100.6594625705142,False
103,0.0010001659393310547,-0.9310344827586207,100.6594625705142,False
104,0.0010001659393310547,5.733333333333333,100.6594625705142,False
105,0.0010001659393310547,3.590909090909091,100.6594625705142,False
106,0.0010006427764892578,-0.9130434782608695,100.6594625705142,False
107,0.0050008296966552734,-9.548076923076923,100.6594625705142,False
108,0.0020003318786621094,-3.3095238095238093,100.6594625705142,False
109,0.0010001659393310547,-0.9411764705882353,100.6594625705142,False
110,0.0,5.733333333333333,100.6594625705142,False
111,0.0010004043579101562,2.740740740740741,100.6594625705142,False
112,0.0010001659393310547,-0.92,100.6594625705142,False
113,0.0,5.733333333333333,100.6594625705142,False
114,0.0,6.769230769230769,100.6594625705142,False
115,0.0010001659393310547,-0.9230769230769231,100.6594625705142,False
116,0.0030007362365722656,-7.912280701754386,100.6594625705142,False
117,0.0010001659393310547,6.769230769230769,100.6594625705142,False
118,0.0010001659393310547,-0.9130434782608695,100.6594625705142,False
119,0.0,6.769230769230769,100.6594625705142,False
120,0.0010001659393310547,-0.9310344827586207,100.6594625705142,False
121,0.002000093460083008,-10.609756097560975,100.6594625705142,False
122,0.0010001659393310547,-3.6216216216216215,100.6594625705142,False
123,0.0,6.769230769230769,100.6594625705142,False
124,0.0010001659393310547,3.590909090909091,100.6594625705142,False
125,0.0010006427764892578,-0.9,100.6594625705142,False
126,0.0030002593994140625,-11.469696969696969,100.6594625705142,False
127,0.0009999275207519531,-4.592592592592593,100.6594625705142,False
128,0.0010001659393310547,3.8095238095238093,100.6594625705142,False
129,0.0020008087158203125,-7.354838709677419,100.6594625705142,False
130,0.0010004043579101562,-3.7714285714285714,100.6594625705142,False
