episode,length,time,reward,delta
0,84.0,0.005000591278076172,-182.0,100.0
1,332.0,0.017003774642944336,-1717.0,50.0
2,191.0,0.009002447128295898,-1279.0,25.0
3,226.0,0.011001825332641602,-819.0,12.5
4,161.0,0.008002758026123047,-655.0,6.25
5,91.0,0.005000591278076172,-288.0,3.125
6,30.0,0.0009996891021728516,-29.0,1.5625
7,47.0,0.0020003318786621094,-46.0,0.78125
8,46.0,0.0030007362365722656,-144.0,0.390625
9,62.0,0.003000497817993164,-61.0,0.1953125
10,74.0,0.0040013790130615234,-370.0,0.09765625
11,37.0,0.0020008087158203125,-36.0,0.048828125
12,40.0,0.002000570297241211,-39.0,0.0244140625
13,18.0,0.0,82.0,0.01220703125
14,30.0,0.0010004043579101562,-128.0,0.006103515625
15,16.0,0.0010001659393310547,84.0,0.0030517578125
16,60.0,0.0020003318786621094,-356.0,0.00152587890625
17,49.0,0.002000570297241211,-48.0,0.000762939453125
18,60.0,0.002000093460083008,-653.0,0.0003814697265625
19,116.0,0.0050013065338134766,-610.0,0.00019073486328125
20,13.0,0.0,87.0,9.5367431640625e-05
21,57.0,0.0020003318786621094,-155.0,4.76837158203125e-05
22,37.0,0.0010013580322265625,-234.0,2.384185791015625e-05
23,43.0,0.002000570297241211,-537.0,1.1920928955078125e-05
24,24.0,0.0010004043579101562,-221.0,5.9604644775390625e-06
25,28.0,0.0009996891021728516,72.0,2.9802322387695312e-06
26,32.0,0.002000570297241211,-31.0,1.4901161193847656e-06
27,65.0,0.0030007362365722656,-262.0,7.450580596923828e-07
28,32.0,0.0010004043579101562,-229.0,3.725290298461914e-07
29,50.0,0.0030007362365722656,-247.0,1.862645149230957e-07
30,63.0,0.003000497817993164,-161.0,9.313225746154785e-08
31,65.0,0.0030012130737304688,-460.0,4.6566128730773926e-08
32,20.0,0.00099945068359375,80.0,2.3283064365386963e-08
33,98.0,0.005001068115234375,-493.0,1.1641532182693481e-08
34,31.0,0.002000570297241211,-228.0,5.820766091346741e-09
35,47.0,0.002000570297241211,-343.0,2.9103830456733704e-09
36,29.0,0.0010008811950683594,-127.0,1.4551915228366852e-09
37,213.0,0.01000213623046875,-1994.0,7.275957614183426e-10
38,18.0,0.0010001659393310547,-17.0,3.637978807091713e-10
39,27.0,0.0010006427764892578,-323.0,1.8189894035458565e-10
40,34.0,0.0010001659393310547,-231.0,9.094947017729282e-11
41,19.0,0.0010001659393310547,81.0,4.547473508864641e-11
42,85.0,0.004000663757324219,-678.0,2.2737367544323206e-11
43,14.0,0.0010001659393310547,86.0,1.1368683772161603e-11
44,19.0,0.0009999275207519531,-18.0,5.6843418860808015e-12
45,25.0,0.0010004043579101562,75.0,2.8421709430404007e-12
46,12.0,0.0010004043579101562,88.0,1.4210854715202004e-12
47,42.0,0.0020008087158203125,58.0,7.105427357601002e-13
48,40.0,0.0020003318786621094,-138.0,3.552713678800501e-13
49,78.0,0.003000974655151367,-572.0,1.7053025658242404e-13
50,41.0,0.002000570297241211,-40.0,8.526512829121202e-14
51,27.0,0.0010008811950683594,-26.0,4.263256414560601e-14
52,16.0,0.0,84.0,2.842170943040401e-14
53,71.0,0.003000497817993164,-367.0,1.4210854715202004e-14
54,53.0,0.0020003318786621094,-151.0,0.0
55,64.0,0.0040013790130615234,-360.0,0.0
56,26.0,0.0009999275207519531,-124.0,0.0
57,42.0,0.0020003318786621094,-338.0,0.0
58,46.0,0.002000570297241211,-342.0,0.0
59,34.0,0.0020008087158203125,66.0,0.0
60,23.0,0.0009996891021728516,77.0,0.0
61,14.0,0.0010001659393310547,86.0,0.0
62,52.0,0.0019998550415039062,-249.0,0.0
63,90.0,0.00400090217590332,-584.0,0.0
64,60.0,0.003000497817993164,-257.0,0.0
65,48.0,0.0030002593994140625,-146.0,0.0
66,31.0,0.002000570297241211,-30.0,0.0
67,22.0,0.0010008811950683594,-21.0,0.0
68,18.0,0.0009999275207519531,82.0,0.0
69,31.0,0.0010001659393310547,69.0,0.0
70,39.0,0.002000093460083008,-38.0,0.0
71,30.0,0.0010004043579101562,-29.0,0.0
72,65.0,0.004001140594482422,-460.0,0.0
73,31.0,0.0009999275207519531,-30.0,0.0
74,36.0,0.0009996891021728516,-431.0,0.0
75,33.0,0.0010008811950683594,-131.0,0.0
76,14.0,0.0,86.0,0.0
77,46.0,0.002000093460083008,-441.0,0.0
78,18.0,0.0010006427764892578,82.0,0.0
79,15.0,0.0010001659393310547,85.0,0.0
80,50.0,0.002000093460083008,-445.0,0.0
81,23.0,0.0010001659393310547,-22.0,0.0
82,40.0,0.0020008087158203125,-435.0,0.0
83,16.0,0.0010001659393310547,84.0,0.0
84,33.0,0.0020008087158203125,-131.0,0.0
85,30.0,0.0009999275207519531,-29.0,0.0
86,33.0,0.0010004043579101562,-32.0,0.0
87,17.0,0.0010001659393310547,83.0,0.0
88,22.0,0.0010001659393310547,78.0,0.0
89,42.0,0.0020003318786621094,-140.0,0.0
90,26.0,0.00099945068359375,74.0,0.0
91,17.0,0.0010006427764892578,83.0,0.0
92,21.0,0.0009996891021728516,-20.0,0.0
93,34.0,0.0009999275207519531,-132.0,0.0
94,47.0,0.0020003318786621094,-343.0,0.0
95,22.0,0.0010001659393310547,-21.0,0.0
96,18.0,0.0009996891021728516,82.0,0.0
97,57.0,0.0030007362365722656,-353.0,0.0
98,60.0,0.0030007362365722656,-455.0,0.0
99,33.0,0.0020003318786621094,-32.0,0.0
100,41.0,0.0020003318786621094,-436.0,0.0
101,28.0,0.0020012855529785156,72.0,0.0
102,42.0,0.0019998550415039062,-41.0,0.0
103,29.0,0.0020003318786621094,-28.0,0.0
104,12.0,0.0010004043579101562,88.0,0.0
105,19.0,0.0009999275207519531,81.0,0.0
106,24.0,0.002000570297241211,-23.0,0.0
107,25.0,0.0010008811950683594,-24.0,0.0
108,68.0,0.004000186920166016,-661.0,0.0
109,14.0,0.0010001659393310547,86.0,0.0
110,34.0,0.002001047134399414,-132.0,0.0
111,37.0,0.0019998550415039062,-36.0,0.0
112,31.0,0.0020008087158203125,-30.0,0.0
113,23.0,0.0009999275207519531,77.0,0.0
114,36.0,0.002000570297241211,-134.0,0.0
115,13.0,0.0,87.0,0.0
116,12.0,0.0,88.0,0.0
117,70.0,0.004000186920166016,-366.0,0.0
118,18.0,0.0010001659393310547,-17.0,0.0
119,34.0,0.002001047134399414,-132.0,0.0
120,27.0,0.0019996166229248047,-26.0,0.0
121,27.0,0.0010008811950683594,-26.0,0.0
122,14.0,0.0,86.0,0.0
123,16.0,0.0,84.0,0.0
124,20.0,0.0010006427764892578,-19.0,0.0
125,15.0,0.0010001659393310547,-14.0,0.0
126,20.0,0.00099945068359375,-19.0,0.0
127,18.0,0.0010004043579101562,82.0,0.0
128,29.0,0.0010004043579101562,-28.0,0.0
129,14.0,0.0010001659393310547,86.0,0.0
130,15.0,0.0010004043579101562,-14.0,0.0
131,16.0,0.0010004043579101562,84.0,0.0
132,35.0,0.0009996891021728516,-331.0,0.0
133,20.0,0.0010008811950683594,80.0,0.0
134,15.0,0.0009999275207519531,85.0,0.0
135,15.0,0.0009999275207519531,-14.0,0.0
136,43.0,0.002000570297241211,-240.0,0.0
137,16.0,0.0010001659393310547,84.0,0.0
138,12.0,0.0,88.0,0.0
139,31.0,0.0010004043579101562,-327.0,0.0
140,16.0,0.0009999275207519531,-15.0,0.0
141,24.0,0.0020008087158203125,-23.0,0.0
142,12.0,0.0010001659393310547,88.0,0.0
143,64.0,0.003000497817993164,-459.0,0.0
144,15.0,0.0010006427764892578,-14.0,0.0
145,12.0,0.0010004043579101562,88.0,0.0
146,15.0,0.0010001659393310547,-14.0,0.0
147,16.0,0.0009999275207519531,84.0,0.0
148,51.0,0.0020003318786621094,-347.0,0.0
149,20.0,0.0010001659393310547,-19.0,0.0
150,16.0,0.0,84.0,0.0
151,18.0,0.0010004043579101562,-17.0,0.0
152,18.0,0.0009999275207519531,82.0,0.0
153,39.0,0.002001047134399414,-137.0,0.0
154,33.0,0.0019996166229248047,-230.0,0.0
155,12.0,0.0010004043579101562,88.0,0.0
156,15.0,0.0010001659393310547,85.0,0.0
157,20.0,0.0010006427764892578,80.0,0.0
158,21.0,0.0010001659393310547,79.0,0.0
159,18.0,0.0009999275207519531,82.0,0.0
160,23.0,0.0010004043579101562,77.0,0.0
161,29.0,0.0010001659393310547,-28.0,0.0
162,32.0,0.002000570297241211,-31.0,0.0
163,46.0,0.002000570297241211,-243.0,0.0
164,44.0,0.0019996166229248047,-241.0,0.0
165,18.0,0.0010006427764892578,82.0,0.0
166,22.0,0.002000093460083008,-21.0,0.0
167,14.0,0.0010006427764892578,86.0,0.0
168,14.0,0.0010001659393310547,86.0,0.0
169,18.0,0.0009999275207519531,82.0,0.0
170,48.0,0.0020003318786621094,-443.0,0.0
171,25.0,0.0009996891021728516,-24.0,0.0
172,16.0,0.0010006427764892578,84.0,0.0
173,17.0,0.0009999275207519531,83.0,0.0
174,23.0,0.0010004043579101562,-121.0,0.0
175,16.0,0.0009996891021728516,84.0,0.0
176,18.0,0.0010001659393310547,82.0,0.0
177,19.0,0.0010004043579101562,-18.0,0.0
178,27.0,0.0010006427764892578,-26.0,0.0
179,17.0,0.0009996891021728516,83.0,0.0
180,24.0,0.0020008087158203125,-23.0,0.0
181,17.0,0.0010001659393310547,83.0,0.0
182,29.0,0.0009999275207519531,-127.0,0.0
183,24.0,0.0009999275207519531,-122.0,0.0
184,17.0,0.0010004043579101562,-115.0,0.0
185,31.0,0.002001047134399414,-228.0,0.0
186,39.0,0.0020003318786621094,-236.0,0.0
187,16.0,0.0009999275207519531,84.0,0.0
188,16.0,0.0,84.0,0.0
189,16.0,0.0,84.0,0.0
190,16.0,0.0010001659393310547,84.0,0.0
191,12.0,0.0,88.0,0.0
192,26.0,0.0010004043579101562,-25.0,0.0
193,14.0,0.0010006427764892578,86.0,0.0
194,14.0,0.0010004043579101562,86.0,0.0
195,14.0,0.0009996891021728516,86.0,0.0
196,40.0,0.002000093460083008,-138.0,0.0
197,18.0,0.0010001659393310547,82.0,0.0
198,52.0,0.002000570297241211,-249.0,0.0
199,16.0,0.0010004043579101562,84.0,0.0
200,36.0,0.0019998550415039062,-134.0,0.0
201,105.0,0.005001068115234375,-995.0,0.0
202,34.0,0.002000093460083008,-132.0,0.0
203,14.0,0.0010006427764892578,86.0,0.0
204,15.0,0.0010004043579101562,85.0,0.0
205,15.0,0.0009999275207519531,85.0,0.0
206,14.0,0.0010001659393310547,86.0,0.0
207,14.0,0.0009996891021728516,86.0,0.0
208,47.0,0.003000974655151367,-145.0,0.0
209,39.0,0.0020003318786621094,-335.0,0.0
210,16.0,0.0010008811950683594,84.0,0.0
211,54.0,0.003000497817993164,-251.0,0.0
212,12.0,0.0009999275207519531,88.0,0.0
213,39.0,0.0020003318786621094,-236.0,0.0
214,66.0,0.003001689910888672,-659.0,0.0
215,25.0,0.0010001659393310547,-24.0,0.0
216,12.0,0.0010004043579101562,88.0,0.0
217,24.0,0.0010001659393310547,-122.0,0.0
218,21.0,0.0010006427764892578,-20.0,0.0
219,12.0,0.0,88.0,0.0
220,14.0,0.0010001659393310547,86.0,0.0
221,67.0,0.0030014514923095703,-462.0,0.0
222,34.0,0.0020003318786621094,-33.0,0.0
223,28.0,0.0019998550415039062,-126.0,0.0
224,28.0,0.0010001659393310547,-126.0,0.0
225,27.0,0.0009996891021728516,-26.0,0.0
226,26.0,0.0010013580322265625,-25.0,0.0
227,56.0,0.0020003318786621094,-253.0,0.0
228,16.0,0.0009999275207519531,84.0,0.0
229,38.0,0.0020003318786621094,-37.0,0.0
230,21.0,0.0010001659393310547,-20.0,0.0
231,18.0,0.0010008811950683594,82.0,0.0
232,13.0,0.0,87.0,0.0
233,30.0,0.0010006427764892578,-128.0,0.0
234,28.0,0.0020003318786621094,-225.0,0.0
235,14.0,0.0009996891021728516,86.0,0.0
236,22.0,0.0010006427764892578,-21.0,0.0
237,83.0,0.00400090217590332,-577.0,0.0
238,12.0,0.0,88.0,0.0
239,33.0,0.0009996891021728516,-131.0,0.0
240,14.0,0.0,86.0,0.0
241,26.0,0.0010001659393310547,-124.0,0.0
242,14.0,0.0009996891021728516,86.0,0.0
243,16.0,0.0010001659393310547,84.0,0.0
244,17.0,0.001001119613647461,83.0,0.0
245,16.0,0.0009992122650146484,84.0,0.0
246,15.0,0.0,85.0,0.0
247,14.0,0.0,86.0,0.0
248,22.0,0.0010001659393310547,-21.0,0.0
249,16.0,0.0009996891021728516,84.0,0.0
250,24.0,0.0010004043579101562,76.0,0.0
251,12.0,0.0,88.0,0.0
252,24.0,0.0010001659393310547,-122.0,0.0
253,14.0,0.0010001659393310547,86.0,0.0
254,26.0,0.0010001659393310547,-25.0,0.0
255,14.0,0.0,86.0,0.0
256,32.0,0.0009996891021728516,-130.0,0.0
257,12.0,0.0,88.0,0.0
258,39.0,0.0019996166229248047,-236.0,0.0
259,16.0,0.0,84.0,0.0
260,25.0,0.0009999275207519531,-24.0,0.0
261,14.0,0.0010006427764892578,86.0,0.0
262,41.0,0.002000570297241211,-139.0,0.0
263,25.0,0.0010004043579101562,-24.0,0.0
264,15.0,0.0009999275207519531,85.0,0.0
265,32.0,0.0020003318786621094,-31.0,0.0
266,23.0,0.0010008811950683594,-22.0,0.0
267,13.0,0.0010001659393310547,87.0,0.0
268,15.0,0.0010008811950683594,-14.0,0.0
269,16.0,0.0,-15.0,0.0
270,14.0,0.0,86.0,0.0
271,32.0,0.0010004043579101562,-130.0,0.0
272,16.0,0.0,84.0,0.0
273,22.0,0.0010001659393310547,-21.0,0.0
274,12.0,0.0010004043579101562,88.0,0.0
275,16.0,0.0009999275207519531,84.0,0.0
276,14.0,0.0010001659393310547,86.0,0.0
277,12.0,0.0010006427764892578,88.0,0.0
278,32.0,0.0020003318786621094,-130.0,0.0
279,12.0,0.0,88.0,0.0
280,15.0,0.0010004043579101562,85.0,0.0
281,38.0,0.0020003318786621094,-136.0,0.0
282,23.0,0.0010001659393310547,-22.0,0.0
283,15.0,0.0010006427764892578,-14.0,0.0
284,24.0,0.0010008811950683594,-23.0,0.0
285,30.0,0.00099945068359375,-128.0,0.0
286,31.0,0.0010006427764892578,-129.0,0.0
287,13.0,0.0,87.0,0.0
288,14.0,0.0,86.0,0.0
289,12.0,0.0,88.0,0.0
290,20.0,0.0010001659393310547,-19.0,0.0
291,21.0,0.0010001659393310547,79.0,0.0
292,27.0,0.0010008811950683594,-26.0,0.0
293,34.0,0.0009996891021728516,-231.0,0.0
294,27.0,0.0010001659393310547,-26.0,0.0
295,12.0,0.0010001659393310547,88.0,0.0
296,62.0,0.0030002593994140625,-358.0,0.0
297,14.0,0.0,86.0,0.0
298,24.0,0.0010001659393310547,76.0,0.0
299,12.0,0.0010004043579101562,88.0,0.0
300,18.0,0.0009996891021728516,82.0,0.0
301,22.0,0.0010004043579101562,78.0,0.0
302,14.0,0.0,86.0,0.0
303,13.0,0.0,87.0,0.0
304,19.0,0.0009996891021728516,-18.0,0.0
305,18.0,0.0009999275207519531,82.0,0.0
306,13.0,0.0010008811950683594,87.0,0.0
307,14.0,0.0009996891021728516,86.0,0.0
308,30.0,0.0020003318786621094,-128.0,0.0
309,14.0,0.001001119613647461,86.0,0.0
310,12.0,0.0009989738464355469,88.0,0.0
311,14.0,0.0010006427764892578,86.0,0.0
312,20.0,0.0010004043579101562,-19.0,0.0
313,27.0,0.0020003318786621094,-26.0,0.0
314,18.0,0.0010008811950683594,82.0,0.0
315,16.0,0.0009996891021728516,84.0,0.0
316,18.0,0.0009999275207519531,82.0,0.0
317,12.0,0.0010013580322265625,88.0,0.0
318,24.0,0.0009989738464355469,-23.0,0.0
319,25.0,0.0010008811950683594,-24.0,0.0
