episode,length,time,reward,delta
0,500.0,0.024004697799682617,-2184.0,-0.802
1,261.0,0.01200246810913086,-1448.0,100.0
2,323.0,0.01800394058227539,-2302.0,10.0
3,129.0,0.007002115249633789,-722.0,1.0
4,29.0,0.0010004043579101562,71.0,0.09999999999999432
5,62.0,0.0030007362365722656,-61.0,0.010000000000005116
6,43.0,0.0020003318786621094,57.0,0.0010000000000047748
7,19.0,0.0010006427764892578,81.0,0.00010000000000331966
8,78.0,0.003000974655151367,-473.0,1.0000000003174137e-05
9,23.0,0.0010004043579101562,77.0,9.999999974752427e-07
10,187.0,0.009001970291137695,-1176.0,9.999999406318238e-08
11,26.0,0.002000570297241211,-25.0,9.999993721976352e-09
12,61.0,0.0030014514923095703,-258.0,1.0000036354540498e-09
13,52.0,0.0029997825622558594,-150.0,1.000017846308765e-10
14,44.0,0.0020008087158203125,-142.0,1.000444171950221e-11
15,13.0,0.0010001659393310547,87.0,9.947598300641403e-13
16,21.0,0.0020003318786621094,79.0,9.947598300641403e-14
17,59.0,0.003000974655151367,-256.0,1.4210854715202004e-14
18,15.0,0.0010004043579101562,85.0,0.0
19,46.0,0.0019998550415039062,-243.0,0.0
20,54.0,0.002001047134399414,-251.0,0.0
21,67.0,0.0030012130737304688,-1056.0,0.0
22,48.0,0.002000570297241211,-245.0,0.0
23,37.0,0.0009999275207519531,-36.0,0.0
24,43.0,0.0020003318786621094,-141.0,0.0
25,40.0,0.002000570297241211,-138.0,0.0
26,35.0,0.002001047134399414,65.0,0.0
27,30.0,0.0019998550415039062,-128.0,0.0
28,49.0,0.003000497817993164,-642.0,0.0
29,40.0,0.0020003318786621094,-39.0,0.0
30,49.0,0.0030012130737304688,-444.0,0.0
31,71.0,0.0030002593994140625,-565.0,0.0
32,23.0,0.0009999275207519531,77.0,0.0
33,42.0,0.002001047134399414,-437.0,0.0
34,136.0,0.00600123405456543,-1521.0,0.0
35,22.0,0.0010004043579101562,78.0,0.0
36,78.0,0.0030007362365722656,-671.0,0.0
37,61.0,0.0030007362365722656,-159.0,0.0
38,23.0,0.0009999275207519531,-22.0,0.0
39,14.0,0.0010006427764892578,86.0,0.0
40,22.0,0.000997781753540039,78.0,0.0
41,25.0,0.0010001659393310547,-24.0,0.0
42,17.0,0.0,83.0,0.0
43,61.0,0.003000497817993164,-357.0,0.0
44,25.0,0.0010006427764892578,-24.0,0.0
45,41.0,0.0019998550415039062,-40.0,0.0
46,21.0,0.0010008811950683594,79.0,0.0
47,161.0,0.008002042770385742,-1447.0,0.0
48,57.0,0.0029997825622558594,-452.0,0.0
49,63.0,0.003000497817993164,-359.0,0.0
50,48.0,0.003000974655151367,-245.0,0.0
51,18.0,0.0010001659393310547,-17.0,0.0
52,18.0,0.0010006427764892578,82.0,0.0
53,79.0,0.004000425338745117,-474.0,0.0
54,32.0,0.002000570297241211,-31.0,0.0
55,25.0,0.002000093460083008,-24.0,0.0
56,31.0,0.0010006427764892578,-30.0,0.0
57,16.0,0.0,84.0,0.0
58,35.0,0.0010004043579101562,-34.0,0.0
59,23.0,0.00099945068359375,-22.0,0.0
60,31.0,0.002001047134399414,-30.0,0.0
61,12.0,0.0010001659393310547,88.0,0.0
62,25.0,0.0010001659393310547,-321.0,0.0
63,68.0,0.003000497817993164,-364.0,0.0
64,47.0,0.0020008087158203125,-244.0,0.0
65,22.0,0.0010001659393310547,78.0,0.0
66,26.0,0.0009999275207519531,74.0,0.0
67,16.0,0.0,84.0,0.0
68,30.0,0.00099945068359375,-227.0,0.0
69,50.0,0.0020008087158203125,-346.0,0.0
70,53.0,0.0030002593994140625,-151.0,0.0
71,26.0,0.0009996891021728516,74.0,0.0
72,33.0,0.0010001659393310547,-230.0,0.0
73,15.0,0.0,85.0,0.0
74,31.0,0.0010001659393310547,-30.0,0.0
75,32.0,0.0020003318786621094,-229.0,0.0
76,12.0,0.001001119613647461,88.0,0.0
77,19.0,0.0009992122650146484,81.0,0.0
78,40.0,0.0010004043579101562,-237.0,0.0
79,17.0,0.0010006427764892578,-16.0,0.0
80,47.0,0.002000093460083008,-244.0,0.0
81,22.0,0.0009999275207519531,78.0,0.0
82,39.0,0.002000093460083008,-38.0,0.0
83,28.0,0.0010001659393310547,72.0,0.0
84,22.0,0.0010008811950683594,-219.0,0.0
85,46.0,0.002000570297241211,-342.0,0.0
86,30.0,0.0010006427764892578,-128.0,0.0
87,18.0,0.0009999275207519531,-17.0,0.0
88,36.0,0.0010001659393310547,-35.0,0.0
89,16.0,0.0010001659393310547,84.0,0.0
90,35.0,0.002000093460083008,-133.0,0.0
91,17.0,0.0010004043579101562,83.0,0.0
92,37.0,0.0020003318786621094,-135.0,0.0
93,38.0,0.002000093460083008,-37.0,0.0
94,13.0,0.0010004043579101562,-12.0,0.0
95,17.0,0.0010008811950683594,-115.0,0.0
96,39.0,0.0019998550415039062,-137.0,0.0
97,12.0,0.0,88.0,0.0
98,106.0,0.005001068115234375,-798.0,0.0
99,45.0,0.0020003318786621094,-242.0,0.0
100,18.0,0.0010001659393310547,82.0,0.0
101,42.0,0.002000570297241211,-239.0,0.0
102,35.0,0.0020008087158203125,-331.0,0.0
103,40.0,0.0020003318786621094,-138.0,0.0
104,34.0,0.0020003318786621094,-132.0,0.0
105,21.0,0.0010001659393310547,79.0,0.0
106,35.0,0.002001047134399414,-133.0,0.0
107,14.0,0.0010001659393310547,86.0,0.0
108,17.0,0.0010001659393310547,-16.0,0.0
109,18.0,0.0,82.0,0.0
110,29.0,0.0010006427764892578,-127.0,0.0
111,14.0,0.0010001659393310547,86.0,0.0
112,21.0,0.0020008087158203125,79.0,0.0
113,22.0,0.00099945068359375,78.0,0.0
