episode,length,time,reward,delta
0,500.0,0.027006149291992188,-4065.0,-0.4
1,133.0,0.006001472473144531,-429.0,100.0
2,358.0,0.017004728317260742,-2238.0,50.0
3,498.0,0.024004459381103516,-3170.0,25.0
4,104.0,0.005001544952392578,-301.0,12.5
5,84.0,0.00400090217590332,-380.0,6.25
6,65.0,0.0030007362365722656,-64.0,3.125
7,49.0,0.002000570297241211,-147.0,1.5625
8,23.0,0.0010001659393310547,-22.0,0.78125
9,55.0,0.0030007362365722656,-252.0,0.390625
10,29.0,0.002000570297241211,71.0,0.1953125
11,128.0,0.00600123405456543,-820.0,0.09765625
12,74.0,0.00400090217590332,-172.0,0.048828125
13,27.0,0.002000570297241211,73.0,0.0244140625
14,29.0,0.0010001659393310547,-127.0,0.01220703125
15,52.0,0.0020003318786621094,-249.0,0.006103515625
16,29.0,0.0020012855529785156,71.0,0.0030517578125
17,36.0,0.0019998550415039062,64.0,0.00152587890625
18,32.0,0.0020003318786621094,68.0,0.000762939453125
19,29.0,0.0020003318786621094,-28.0,0.0003814697265625
20,27.0,0.0010004043579101562,73.0,0.00019073486328125
21,31.0,0.0010001659393310547,69.0,9.5367431640625e-05
22,62.0,0.0030007362365722656,-259.0,4.76837158203125e-05
23,24.0,0.0010006427764892578,-23.0,2.384185791015625e-05
24,24.0,0.0009996891021728516,76.0,1.1920928955078125e-05
25,40.0,0.0019998550415039062,-39.0,5.9604644775390625e-06
26,29.0,0.0010001659393310547,71.0,2.9802322387695312e-06
27,37.0,0.0010001659393310547,63.0,1.4901161193847656e-06
28,27.0,0.0009996891021728516,-26.0,7.450580596923828e-07
29,32.0,0.0020008087158203125,-130.0,3.725290298461914e-07
30,16.0,0.0010001659393310547,84.0,1.862645149230957e-07
31,18.0,0.0010001659393310547,82.0,9.313225746154785e-08
32,31.0,0.0010004043579101562,-129.0,4.6566128730773926e-08
33,88.0,0.005001068115234375,-780.0,2.3283064365386963e-08
34,28.0,0.0010001659393310547,-27.0,1.1641532182693481e-08
35,27.0,0.0010006427764892578,73.0,5.820766091346741e-09
36,63.0,0.003000497817993164,-161.0,2.9103830456733704e-09
37,71.0,0.0030007362365722656,-763.0,1.4551915228366852e-09
38,40.0,0.0020003318786621094,-138.0,7.275957614183426e-10
39,32.0,0.0010013580322265625,-130.0,3.637978807091713e-10
40,28.0,0.0010006427764892578,-27.0,1.8189894035458565e-10
41,39.0,0.002000093460083008,-38.0,9.094947017729282e-11
42,24.0,0.0020003318786621094,76.0,4.547473508864641e-11
43,27.0,0.0010001659393310547,-26.0,2.2737367544323206e-11
44,27.0,0.0010001659393310547,-26.0,1.1368683772161603e-11
45,22.0,0.0010004043579101562,-120.0,5.6843418860808015e-12
46,16.0,0.0,84.0,2.8421709430404007e-12
47,40.0,0.002000570297241211,60.0,1.4210854715202004e-12
48,18.0,0.0009999275207519531,82.0,7.105427357601002e-13
49,34.0,0.002001047134399414,-231.0,3.552713678800501e-13
50,30.0,0.002000093460083008,-29.0,1.7053025658242404e-13
51,19.0,0.0010001659393310547,-18.0,8.526512829121202e-14
52,14.0,0.0010001659393310547,86.0,4.263256414560601e-14
53,25.0,0.0010004043579101562,-24.0,2.842170943040401e-14
54,43.0,0.0020012855529785156,-240.0,1.4210854715202004e-14
55,40.0,0.0019996166229248047,-138.0,0.0
56,21.0,0.0010001659393310547,79.0,0.0
57,32.0,0.0010001659393310547,-229.0,0.0
58,22.0,0.0010004043579101562,-21.0,0.0
59,18.0,0.0009999275207519531,-17.0,0.0
60,15.0,0.0010006427764892578,-14.0,0.0
61,19.0,0.0009999275207519531,-18.0,0.0
62,24.0,0.0010006427764892578,76.0,0.0
63,18.0,0.0009996891021728516,82.0,0.0
64,24.0,0.0020003318786621094,-122.0,0.0
65,42.0,0.0020003318786621094,-239.0,0.0
66,24.0,0.0010004043579101562,76.0,0.0
67,45.0,0.002000570297241211,-341.0,0.0
68,16.0,0.0009999275207519531,84.0,0.0
69,14.0,0.0010006427764892578,86.0,0.0
70,56.0,0.003000020980834961,-550.0,0.0
71,14.0,0.0010008811950683594,86.0,0.0
72,25.0,0.0020003318786621094,75.0,0.0
73,57.0,0.0030002593994140625,-452.0,0.0
74,31.0,0.0020003318786621094,-129.0,0.0
75,40.0,0.002000570297241211,-336.0,0.0
76,16.0,0.0010004043579101562,84.0,0.0
77,28.0,0.002001047134399414,-126.0,0.0
78,49.0,0.0019998550415039062,-147.0,0.0
79,21.0,0.0010004043579101562,79.0,0.0
80,18.0,0.0009999275207519531,82.0,0.0
81,18.0,0.0010001659393310547,82.0,0.0
82,30.0,0.0020003318786621094,-227.0,0.0
83,22.0,0.0010001659393310547,78.0,0.0
84,25.0,0.0009999275207519531,75.0,0.0
85,21.0,0.0010004043579101562,79.0,0.0
86,25.0,0.0010001659393310547,-123.0,0.0
87,27.0,0.0010001659393310547,-125.0,0.0
88,17.0,0.00099945068359375,83.0,0.0
89,33.0,0.002000093460083008,-131.0,0.0
90,39.0,0.0020008087158203125,-236.0,0.0
91,47.0,0.0020003318786621094,-343.0,0.0
92,22.0,0.0010001659393310547,78.0,0.0
93,32.0,0.0020003318786621094,-130.0,0.0
94,33.0,0.002000570297241211,-32.0,0.0
95,36.0,0.002000570297241211,-134.0,0.0
96,19.0,0.0010006427764892578,81.0,0.0
97,21.0,0.0009999275207519531,-119.0,0.0
98,22.0,0.0010004043579101562,78.0,0.0
99,34.0,0.0020003318786621094,-132.0,0.0
100,34.0,0.002000570297241211,-33.0,0.0
101,14.0,0.0010001659393310547,86.0,0.0
102,23.0,0.0010001659393310547,77.0,0.0
103,23.0,0.002000570297241211,-22.0,0.0
104,39.0,0.0020003318786621094,-137.0,0.0
105,30.0,0.002000570297241211,-227.0,0.0
106,19.0,0.0010006427764892578,-18.0,0.0
107,22.0,0.0009999275207519531,78.0,0.0
108,21.0,0.0010001659393310547,79.0,0.0
109,50.0,0.0020003318786621094,-247.0,0.0
110,41.0,0.0020008087158203125,-139.0,0.0
111,14.0,0.0010001659393310547,86.0,0.0
112,25.0,0.0010001659393310547,75.0,0.0
113,49.0,0.0020003318786621094,-246.0,0.0
114,13.0,0.0010004043579101562,87.0,0.0
115,21.0,0.0010004043579101562,-20.0,0.0
116,26.0,0.0009999275207519531,74.0,0.0
117,20.0,0.0010001659393310547,-19.0,0.0
118,17.0,0.0009999275207519531,-16.0,0.0
119,35.0,0.0010001659393310547,-133.0,0.0
120,14.0,0.0,86.0,0.0
121,19.0,0.0010006427764892578,81.0,0.0
122,29.0,0.0010001659393310547,-127.0,0.0
123,14.0,0.0,86.0,0.0
124,16.0,0.0,84.0,0.0
125,13.0,0.0,87.0,0.0
126,15.0,0.0010004043579101562,-14.0,0.0
127,25.0,0.0009996891021728516,-123.0,0.0
128,12.0,0.001001596450805664,88.0,0.0
129,24.0,0.0019996166229248047,76.0,0.0
130,46.0,0.002000093460083008,-45.0,0.0
131,12.0,0.0010001659393310547,88.0,0.0
132,13.0,0.0010001659393310547,-12.0,0.0
133,23.0,0.0010001659393310547,-22.0,0.0
134,33.0,0.0010001659393310547,-32.0,0.0
135,19.0,0.0010004043579101562,81.0,0.0
136,38.0,0.0020003318786621094,-136.0,0.0
137,59.0,0.0030012130737304688,-355.0,0.0
138,60.0,0.0029997825622558594,-455.0,0.0
139,27.0,0.0009999275207519531,-224.0,0.0
140,19.0,0.0010008811950683594,-18.0,0.0
141,14.0,0.00099945068359375,86.0,0.0
142,35.0,0.0020003318786621094,-232.0,0.0
143,16.0,0.0010006427764892578,84.0,0.0
144,16.0,0.0,84.0,0.0
145,28.0,0.0010004043579101562,-126.0,0.0
146,17.0,0.0009999275207519531,83.0,0.0
147,24.0,0.001001119613647461,76.0,0.0
148,17.0,0.0009996891021728516,83.0,0.0
149,30.0,0.002000093460083008,-29.0,0.0
150,14.0,0.0010001659393310547,86.0,0.0
151,16.0,0.0010001659393310547,84.0,0.0
152,21.0,0.0010004043579101562,-20.0,0.0
153,13.0,0.0,87.0,0.0
154,42.0,0.0020008087158203125,-338.0,0.0
155,33.0,0.0010001659393310547,-131.0,0.0
156,17.0,0.0010004043579101562,83.0,0.0
157,14.0,0.0010004043579101562,86.0,0.0
158,19.0,0.0010004043579101562,81.0,0.0
159,21.0,0.0009999275207519531,-20.0,0.0
160,18.0,0.0009999275207519531,82.0,0.0
161,14.0,0.0010004043579101562,86.0,0.0
162,38.0,0.0020003318786621094,-334.0,0.0
163,27.0,0.002000570297241211,73.0,0.0
164,31.0,0.0020012855529785156,-129.0,0.0
165,23.0,0.0009996891021728516,-22.0,0.0
166,14.0,0.0009999275207519531,86.0,0.0
167,12.0,0.0010004043579101562,88.0,0.0
168,19.0,0.0009999275207519531,81.0,0.0
169,20.0,0.0010006427764892578,80.0,0.0
170,19.0,0.0009996891021728516,81.0,0.0
171,13.0,0.0010001659393310547,87.0,0.0
172,18.0,0.0010001659393310547,-17.0,0.0
173,32.0,0.002000570297241211,-31.0,0.0
174,16.0,0.0010001659393310547,84.0,0.0
175,17.0,0.0010004043579101562,83.0,0.0
176,12.0,0.0,88.0,0.0
177,22.0,0.0010004043579101562,78.0,0.0
178,16.0,0.0009999275207519531,84.0,0.0
179,20.0,0.0010001659393310547,80.0,0.0
180,14.0,0.0010004043579101562,86.0,0.0
181,14.0,0.0010004043579101562,86.0,0.0
182,20.0,0.0010001659393310547,-19.0,0.0
183,28.0,0.0009996891021728516,-27.0,0.0
184,50.0,0.0030002593994140625,-148.0,0.0
185,25.0,0.0020008087158203125,-123.0,0.0
186,14.0,0.0010001659393310547,86.0,0.0
187,22.0,0.0009999275207519531,-21.0,0.0
188,15.0,0.0010006427764892578,85.0,0.0
189,18.0,0.0009992122650146484,-17.0,0.0
190,34.0,0.002000570297241211,-231.0,0.0
191,16.0,0.0010004043579101562,84.0,0.0
192,19.0,0.0010013580322265625,81.0,0.0
193,18.0,0.0009999275207519531,-17.0,0.0
194,23.0,0.0009999275207519531,77.0,0.0
195,15.0,0.0010001659393310547,85.0,0.0
196,18.0,0.0009999275207519531,82.0,0.0
197,12.0,0.0,88.0,0.0
198,21.0,0.0009992122650146484,-20.0,0.0
199,28.0,0.0010006427764892578,-27.0,0.0
200,21.0,0.0010006427764892578,-20.0,0.0
201,24.0,0.0009999275207519531,-23.0,0.0
202,17.0,0.0,-16.0,0.0
203,20.0,0.0009999275207519531,-19.0,0.0
204,14.0,0.0009996891021728516,86.0,0.0
205,27.0,0.0010006427764892578,-26.0,0.0
206,18.0,0.0010001659393310547,82.0,0.0
207,14.0,0.0010004043579101562,86.0,0.0
208,41.0,0.002001047134399414,-238.0,0.0
209,12.0,0.00099945068359375,88.0,0.0
210,18.0,0.0010006427764892578,82.0,0.0
211,14.0,0.0009999275207519531,86.0,0.0
212,46.0,0.0030007362365722656,-441.0,0.0
213,31.0,0.0010001659393310547,69.0,0.0
214,14.0,0.0,86.0,0.0
215,18.0,0.0010004043579101562,82.0,0.0
216,17.0,0.0010004043579101562,-16.0,0.0
217,21.0,0.0010004043579101562,79.0,0.0
218,18.0,0.0,82.0,0.0
219,12.0,0.0,88.0,0.0
220,12.0,0.0,88.0,0.0
221,23.0,0.0010001659393310547,-22.0,0.0
222,14.0,0.0010001659393310547,86.0,0.0
223,22.0,0.0010004043579101562,78.0,0.0
224,34.0,0.002000570297241211,-132.0,0.0
225,22.0,0.0010001659393310547,78.0,0.0
226,16.0,0.0010001659393310547,84.0,0.0
227,12.0,0.0010004043579101562,88.0,0.0
228,23.0,0.0010001659393310547,-22.0,0.0
229,24.0,0.002000570297241211,-23.0,0.0
230,14.0,0.0010001659393310547,86.0,0.0
231,23.0,0.0009999275207519531,-22.0,0.0
232,27.0,0.0020008087158203125,-125.0,0.0
233,16.0,0.0009999275207519531,84.0,0.0
234,20.0,0.0010001659393310547,80.0,0.0
235,22.0,0.0020008087158203125,78.0,0.0
236,27.0,0.0009999275207519531,-26.0,0.0
237,24.0,0.0010001659393310547,76.0,0.0
238,16.0,0.0010001659393310547,84.0,0.0
239,35.0,0.002000570297241211,-34.0,0.0
240,18.0,0.0010013580322265625,82.0,0.0
241,17.0,0.00099945068359375,-16.0,0.0
242,16.0,0.0,84.0,0.0
243,21.0,0.0010004043579101562,-20.0,0.0
244,24.0,0.0009999275207519531,-23.0,0.0
245,15.0,0.0,-14.0,0.0
246,14.0,0.0,86.0,0.0
247,33.0,0.0010001659393310547,-131.0,0.0
248,43.0,0.002000570297241211,-438.0,0.0
249,19.0,0.0010001659393310547,81.0,0.0
250,36.0,0.0020003318786621094,-134.0,0.0
251,16.0,0.001001119613647461,84.0,0.0
252,14.0,0.0,86.0,0.0
253,15.0,0.0,85.0,0.0
254,18.0,0.0009999275207519531,82.0,0.0
255,41.0,0.0020003318786621094,-436.0,0.0
256,20.0,0.0010001659393310547,80.0,0.0
257,14.0,0.0010004043579101562,86.0,0.0
258,18.0,0.0010008811950683594,82.0,0.0
259,29.0,0.0010001659393310547,-28.0,0.0
260,16.0,0.0010001659393310547,-15.0,0.0
261,31.0,0.0010008811950683594,-129.0,0.0
262,35.0,0.002000093460083008,-232.0,0.0
263,15.0,0.0010001659393310547,85.0,0.0
264,34.0,0.0010001659393310547,-33.0,0.0
265,18.0,0.0,82.0,0.0
266,25.0,0.0010001659393310547,75.0,0.0
267,14.0,0.0010001659393310547,86.0,0.0
268,18.0,0.0010008811950683594,-17.0,0.0
269,17.0,0.0,83.0,0.0
