step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.016666666666666666,0.005555555555555556,0.0,0.00785674201318386,0.016666666666666666,0.0
3,0.013333333333333334,0.0075,0.006666666666666667,0.007592027982620249,0.016666666666666666,0.0
4,0.018867924528301886,0.009773584905660377,0.013333333333333334,0.008172384254554967,0.018867924528301886,0.0
5,0.0,0.008144654088050313,0.006666666666666667,0.008302025759589075,0.018867924528301886,0.0
6,0.0,0.006981132075471698,0.0,0.0081975666788121,0.018867924528301886,0.0
7,0.0,0.006108490566037735,0.0,0.00800815893010275,0.018867924528301886,0.0
8,0.014084507042253521,0.0069947146189506,0.0,0.007955383759019836,0.018867924528301886,0.0
9,0.0,0.006295243157055539,0.0,0.007833432237020977,0.018867924528301886,0.0
10,0.0,0.005722948324595945,0.0,0.0076850146826534455,0.018867924528301886,0.0
11,0.0,0.0052460359642129495,0.0,0.007525937096306524,0.018867924528301886,0.0
12,0.0,0.004842494736196569,0.0,0.007364575561812263,0.018867924528301886,0.0
13,0.0,0.004496602255039671,0.0,0.007205431604125115,0.018867924528301886,0.0
14,0.011764705882352941,0.004981142496860556,0.0,0.007193325916303052,0.018867924528301886,0.0
15,0.0,0.004669821090806772,0.0,0.00706850457292997,0.018867924528301886,0.0
16,0.0,0.00439512573252402,0.0,0.006944928582205946,0.018867924528301886,0.0
17,0.0,0.00415095208071713,0.0,0.006823930593903555,0.018867924528301886,0.0
18,0.014285714285714285,0.004684360617822244,0.0,0.00701688172525298,0.018867924528301886,0.0
19,0.0,0.004450142586931132,0.0,0.006914991057317101,0.018867924528301886,0.0
20,0.0,0.004238231035172507,0.0,0.006814559898721,0.018867924528301886,0.0
21,0.012048192771084338,0.004593229295895771,0.0,0.006853750593527827,0.018867924528301886,0.0
22,0.030303030303030304,0.005711046730988578,0.0,0.008510047111631055,0.030303030303030304,0.0
23,0.0,0.00547308645053072,0.0,0.008408670611467722,0.030303030303030304,0.0
24,0.0,0.005254162992509491,0.0,0.008308295332100434,0.030303030303030304,0.0
25,0.0,0.005052079800489896,0.0,0.008209372537293962,0.030303030303030304,0.0
26,0.0,0.004864965733805084,0.0,0.008112215135606525,0.030303030303030304,0.0
27,0.0047169811320754715,0.004859680569457598,0.0,0.007966084461845609,0.030303030303030304,0.0
28,0.010309278350515464,0.0050475977343216625,0.0,0.007890439630472654,0.030303030303030304,0.0
29,0.045454545454545456,0.006394495991662456,0.0,0.010620435436612976,0.045454545454545456,0.0
30,0.01282051282051282,0.006601786857109242,0.0,0.010509244937109145,0.045454545454545456,0.0
31,0.0,0.006395481017824578,0.0,0.010407318197609112,0.045454545454545456,0.0
32,0.0,0.006201678562738985,0.0,0.010306890051552,0.045454545454545456,0.0
33,0.0,0.006019276252070192,0.0,0.010208106697971009,0.045454545454545456,0.0
34,0.0,0.005847296930582471,0.0,0.010111071069019229,0.045454545454545456,0.0
35,0.0125,0.006032094238066292,0.0,0.010029415891116987,0.045454545454545456,0.0
36,0.0,0.005869064664064501,0.0,0.009941196490273786,0.045454545454545456,0.0
37,0.0,0.0057146155939575395,0.0,0.009854404294268078,0.045454545454545456,0.0
38,0.0,0.005568086988984269,0.0,0.009769093426355397,0.045454545454545456,0.0
39,0.0,0.0054288848142596624,0.0,0.009685299132500403,0.045454545454545456,0.0
40,0.0,0.005296472989521622,0.0,0.009603041582726407,0.045454545454545456,0.0
41,0.0,0.0051703664897711065,0.0,0.00952232892141697,0.045454545454545456,0.0
42,0.0,0.005050125408613639,0.0,0.009443159723046133,0.045454545454545456,0.0
43,0.0,0.004935349831145148,0.0,0.009365524974906121,0.045454545454545456,0.0
44,0.0,0.004825675390453033,0.0,0.009289409681841896,0.045454545454545456,0.0
45,0.0,0.004720769403704054,0.0,0.009214794167656686,0.045454545454545456,0.0
46,0.0,0.004620327501497585,0.0,0.009141655132168969,0.045454545454545456,0.0
47,0.0,0.004524070678549719,0.0,0.009069966510738258,0.045454545454545456,0.0
48,0.0,0.004431742705518092,0.0,0.008999700173591682,0.045454545454545456,0.0
49,0.0,0.00434310785140773,0.0,0.008930826494846392,0.045454545454545456,0.0
50,0.0,0.004257948873929147,0.0,0.008863314815263309,0.045454545454545456,0.0
51,0.008695652173913044,0.004343289322005761,0.0,0.008798809272837832,0.045454545454545456,0.0
52,0.0,0.004261340466873576,0.0,0.008735417557359612,0.045454545454545456,0.0
53,0.0,0.004182426754524065,0.0,0.008673204050572038,0.045454545454545456,0.0
54,0.0,0.004106382631714537,0.0,0.008612143586753841,0.045454545454545456,0.0
55,0.0,0.00403305437043392,0.0,0.008552210666752762,0.045454545454545456,0.0
56,0.017543859649122806,0.004270086041989866,0.0,0.008660453149155077,0.045454545454545456,0.0
57,0.0,0.004196463868852109,0.0,0.008603443416956291,0.045454545454545456,0.0
58,0.0,0.004125337362600379,0.0,0.008547402886016943,0.045454545454545456,0.0
