episode,length,time,reward,delta
0,500.0,0.024005413055419922,-3174.0,-1.0000745184296085
1,500.0,0.02400517463684082,-2580.0,-0.5896063381029139
2,500.0,0.024005889892578125,-1788.0,-0.512420988935971
3,39.0,0.002000093460083008,-38.0,99.99960827320233
4,438.0,0.021004438400268555,-1922.0,89.99964744588209
5,500.0,0.024006366729736328,-1590.0,-0.3839128066103663
6,36.0,0.0019996166229248047,64.0,80.99968270129388
7,166.0,0.008001565933227539,-561.0,72.89971443116448
8,45.0,0.0020008087158203125,-143.0,65.60974298804804
9,97.0,0.00400090217590332,-96.0,59.04876868924323
10,99.0,0.004001140594482422,-296.0,53.143891820318906
11,128.0,0.007001638412475586,-820.0,47.82950263828702
12,172.0,0.008002281188964844,-765.0,43.046552374458315
13,74.0,0.004000186920166016,-73.0,38.74189713701249
14,67.0,0.0030007362365722656,-66.0,34.86770742331123
15,52.0,0.002000093460083008,48.0,31.380936680980113
16,181.0,0.009002447128295898,-576.0,28.242843012882105
17,112.0,0.006000995635986328,-309.0,25.41855871159389
18,74.0,0.003000974655151367,-172.0,22.876702840434504
19,22.0,0.0010001659393310547,78.0,20.58903255639106
20,116.0,0.006001949310302734,-313.0,18.530129300751952
21,83.0,0.004000663757324219,-82.0,16.677116370676757
22,126.0,0.00600123405456543,-224.0,15.009404733609074
23,44.0,0.002000570297241211,-43.0,13.50846426024816
24,43.0,0.002001047134399414,-339.0,12.157617834223345
25,92.0,0.0050008296966552734,-685.0,10.941856050801007
26,60.0,0.0030012130737304688,-59.0,9.847670445720908
27,128.0,0.006000518798828125,-523.0,8.862903401148813
28,44.0,0.0020008087158203125,-43.0,7.97661306103393
29,62.0,0.0030002593994140625,-61.0,7.178951754930537
30,43.0,0.002000093460083008,-42.0,6.461056579437482
31,27.0,0.002001047134399414,73.0,5.8149509214937325
32,30.0,0.0010004043579101562,70.0,5.233455829344365
33,26.0,0.0010004043579101562,74.0,4.710110246409926
34,65.0,0.003000020980834961,-64.0,4.239099221768939
35,48.0,0.0019998550415039062,52.0,3.815189299592049
36,23.0,0.0010004043579101562,-22.0,3.43367036963285
37,20.0,0.0010001659393310547,80.0,3.0903033326695635
38,64.0,0.003000020980834961,-162.0,2.781272999402603
39,52.0,0.003000974655151367,-51.0,2.503145699462337
40,27.0,0.0020008087158203125,-26.0,2.252831129516096
41,43.0,0.0020003318786621094,-42.0,2.027548016564481
42,32.0,0.002000093460083008,-31.0,1.824793214908027
43,48.0,0.002000570297241211,-47.0,1.6423138934172243
44,14.0,0.0,86.0,1.478082504075502
45,109.0,0.0050013065338134766,-405.0,1.3302742536679517
46,22.0,0.0009996891021728516,78.0,1.1972468283011608
47,37.0,0.0010001659393310547,63.0,1.0775221454710504
48,30.0,0.0010001659393310547,-29.0,0.9697699309239454
49,26.0,0.0010001659393310547,74.0,0.872792937831548
50,33.0,0.0020012855529785156,67.0,0.7855136440483932
51,18.0,0.0009999275207519531,82.0,0.7069622796435482
