episode,length,time,reward,delta
0,41.0,0.002000570297241211,0.0,-0.0006887525617154687
1,29.0,0.0010001659393310547,0.0,-0.0008317337961146764
2,45.0,0.002001047134399414,0.0,-0.0003576078298752409
3,10.0,0.0010004043579101562,0.0,-0.0008084294232407432
4,72.0,0.004001140594482422,0.0,-0.0007483143150198805
5,59.0,0.003000497817993164,0.0,-0.0005206166419936091
6,44.0,0.002001523971557617,0.0,-0.0006678003464482284
7,25.0,0.0010004043579101562,0.0,-0.0007903437304306647
8,15.0,0.001001119613647461,0.0,-7.4831431501988e-05
9,12.0,0.0010004043579101562,0.0,0.00012223977649298512
10,31.0,0.002000570297241211,0.0,-8.393867811539279e-05
11,22.0,0.0010004043579101562,0.0,-1.1439843603294449e-05
12,133.0,0.006001949310302734,0.0,-0.00026222607923416
13,37.0,0.0010008811950683594,0.0,6.852975164375102e-05
14,28.0,0.0010008811950683594,0.0,0.00012396606875394065
15,46.0,0.002001523971557617,0.0,0.0001284667449222121
16,37.0,0.0020008087158203125,0.0,6.852975164375094e-06
17,52.0,0.002000570297241211,0.0,-8.317337961146769e-05
18,6.0,0.0,0.0,6.852975164375094e-07
19,23.0,0.0010006427764892578,0.0,-5.015214119388813e-05
20,21.0,0.0010013580322265625,0.0,-0.0005823781865196002
21,66.0,0.00400090217590332,0.0,-2.2773089915273896e-05
22,12.0,0.0010004043579101562,0.0,0.00012682842177797276
23,14.0,0.0010008811950683594,0.0,-0.00042038509355781244
24,12.0,0.0010001659393310547,0.0,0.00010291563694799656
25,17.0,0.0,0.0,1.2682842177797279e-05
26,35.0,0.002001047134399414,0.0,7.522474786705193e-05
27,4.0,0.0,0.0,0.00012979078556767625
28,8.0,0.0,0.0,1.2979078556767603e-05
29,4.0,0.0,0.0,1.2979078556767684e-06
30,45.0,0.0030014514923095703,0.0,-7.939573597081774e-05
31,18.0,0.0010006427764892578,0.0,1.029156369479966e-05
32,52.0,0.0030012130737304688,0.0,1.297907855676687e-07
33,18.0,0.0010008811950683594,0.0,0.00012925713676731243
34,30.0,0.0020003318786621094,0.0,-0.00045349306985718527
35,17.0,0.0010008811950683594,0.0,7.583693941921708e-05
36,57.0,0.0030012130737304688,0.0,-5.206166419936088e-05
37,9.0,0.0,0.0,0.00014117097669500328
38,43.0,0.0030007362365722656,0.0,0.00013644580679582848
39,50.0,0.002001047134399414,0.0,-2.622260792341596e-05
40,70.0,0.003001689910888672,0.0,-0.0007261287442739451
41,27.0,0.001001119613647461,0.0,0.00012867574500519433
42,21.0,0.0010004043579101562,0.0,-5.206166419936077e-06
43,20.0,0.0010006427764892578,0.0,0.00010786786855951659
44,14.0,0.0,0.0,0.0001224580137160812
45,73.0,0.0030014514923095703,0.0,0.00013686121308266813
46,35.0,0.0010008811950683594,0.0,-0.0008166070790263164
47,13.0,0.0,0.0,-0.0005168568435332833
48,14.0,0.0010008811950683594,0.0,5.1575283118530823e-05
49,109.0,0.00500178337097168,0.0,0.00012839664486206644
50,48.0,0.002000570297241211,0.0,0.000141230968646346
51,24.0,0.0010006427764892578,0.0,1.2839664486206649e-05
52,8.0,0.0010008811950683594,0.0,-5.206166419935996e-07
53,9.0,0.0010001659393310547,0.0,0.0001436618175420962
54,13.0,0.0010013580322265625,0.0,0.0001444742909678382
55,5.0,0.0,0.0,0.00014497510892312924
56,25.0,0.0010004043579101562,0.0,0.00014547121859888781
57,60.0,0.002001047134399414,0.0,0.00012835649181958342
58,62.0,0.0030012130737304688,0.0,-3.1270359235804207e-06
59,46.0,0.003000497817993164,0.0,4.498434970572849e-05
60,21.0,0.0010008811950683594,0.0,0.0001297024994822192
61,56.0,0.002001047134399414,0.0,0.0001247704013609927
62,10.0,0.0,0.0,1.2477040136099274e-05
63,12.0,0.0,0.0,1.4497510892312918e-05
64,70.0,0.003000974655151367,0.0,-7.143144011106321e-05
65,22.0,0.0010006427764892578,0.0,0.0001399671801252517
66,19.0,0.0010006427764892578,0.0,0.00014603386044433352
67,15.0,0.0,0.0,0.0001491374770140417
68,19.0,0.0010004043579101562,0.0,0.00014084573950889716
69,5.0,0.0010004043579101562,0.0,1.40845739508897e-05
70,13.0,0.0010008811950683594,0.0,1.4084573950889781e-06
71,4.0,0.0010004043579101562,0.0,0.00013173986384157848
72,40.0,0.002000570297241211,0.0,0.00013238077498200406
73,11.0,0.0009999275207519531,0.0,1.3238077498200427e-05
74,16.0,0.0,0.0,1.2477040136099247e-06
75,18.0,0.0010006427764892578,0.0,1.2245801371608126e-05
76,26.0,0.0010006427764892578,0.0,1.2477040136100602e-07
77,53.0,0.002001047134399414,0.0,0.00012689855176251777
