steps,time,reward,delta,converged
1,0.0009770393371582031,0.0,0.0005236083300711081,False
2,0.0019540786743164062,0.0,0.0005810971486642618,False
3,0.001953601837158203,0.0,0.0005810971486642618,False
4,0.0009770393371582031,0.0,0.0005810971486642618,False
5,0.0029315948486328125,0.0,0.0005810971486642618,False
6,0.0,0.0,0.0005810971486642618,False
7,0.004885196685791016,0.0,0.000606659239379361,False
8,0.002932310104370117,0.0,0.000606659239379361,False
9,0.0029320716857910156,0.0,0.000606659239379361,False
10,0.0009763240814208984,0.0,0.000606659239379361,False
11,0.0019550323486328125,0.0,0.000606659239379361,False
12,0.0009763240814208984,0.0,0.000606659239379361,False
13,0.0048863887786865234,0.0,0.000606659239379361,False
14,0.0009777545928955078,0.0,0.000606659239379361,False
15,0.0009770393371582031,0.0,0.000606659239379361,False
16,0.0009765625,0.0,0.000606659239379361,False
17,0.0009777545928955078,0.0,0.000606659239379361,False
18,0.001954317092895508,0.0,0.000606659239379361,False
19,0.0019545555114746094,0.0,0.000606659239379361,False
20,0.0011904239654541016,0.0,0.000606659239379361,False
21,0.0039005279541015625,0.0,0.0006275818407283178,False
22,0.0009763240814208984,0.0,0.0006275818407283178,False
23,0.001954317092895508,0.0,0.0006275818407283178,False
24,0.0009775161743164062,0.0,0.0006275818407283178,False
25,0.0,0.0,0.0006275818407283178,False
26,0.0019559860229492188,0.0,0.0006275818407283178,False
27,0.002931356430053711,0.0,0.0006275818407283178,False
28,0.0019545555114746094,0.0,0.0006275818407283178,False
29,0.0019533634185791016,0.0,0.0006275818407283178,False
30,0.002933979034423828,0.0,0.0006275818407283178,False
31,0.001954317092895508,0.0,0.0006275818407283178,False
32,0.002931356430053711,0.0,0.0006275818407283178,False
33,0.002939462661743164,0.0,0.0006275818407283178,False
34,0.0009706020355224609,0.0,0.0006275818407283178,False
35,0.0,0.0,0.0006275818407283178,False
36,0.0009779930114746094,0.0,0.0006275818407283178,False
37,0.0009760856628417969,0.0,0.0006275818407283178,False
38,0.0,0.0,0.0006275818407283178,False
39,0.001955747604370117,0.0,0.0006275818407283178,False
40,0.0,0.0,0.0006275818407283178,False
41,0.002925872802734375,0.0,0.0006275818407283178,False
42,0.0009770393371582031,0.0,0.0006275818407283178,False
43,0.0,0.0,0.0006275818407283178,False
44,0.0,0.0,0.0006275818407283178,False
45,0.0009770393371582031,0.0,0.0006275818407283178,False
46,0.0009768009185791016,0.0,0.0006275818407283178,False
47,0.0,0.0,0.0006275818407283178,False
48,0.0029315948486328125,0.0,0.0006275818407283178,False
49,0.0019540786743164062,0.0,0.0006275818407283178,False
50,0.0009772777557373047,0.0,0.0006275818407283178,False
51,0.0019655227661132812,0.0,0.0006275818407283178,False
52,0.0009679794311523438,0.0,0.0006275818407283178,False
53,0.0,0.0,0.0006275818407283178,False
54,0.0009772777557373047,0.0,0.0006275818407283178,False
55,0.0019545555114746094,0.0,0.0006275818407283178,False
56,0.0009768009185791016,0.0,0.0006275818407283178,False
57,0.0009772777557373047,0.0,0.0006275818407283178,False
58,0.0009775161743164062,0.0,0.0006275818407283178,False
59,0.0009772777557373047,0.0,0.0006275818407283178,False
60,0.0005097389221191406,0.0,0.0006275818407283178,False
61,0.0009713172912597656,0.0,0.0006275818407283178,False
62,0.0,0.0,0.0006275818407283178,False
63,0.0019545555114746094,0.0,0.0006275818407283178,False
64,0.0009768009185791016,0.0,0.0006275818407283178,False
65,0.0,0.0,0.0006275818407283178,False
66,0.0,0.0,0.0006275818407283178,False
67,0.0009915828704833984,0.0,0.0006275818407283178,False
68,0.0,0.0,0.0006275818407283178,False
69,0.001954317092895508,0.0,0.0006275818407283178,False
70,0.0009765625,0.0,0.0006275818407283178,False
71,0.0009777545928955078,0.0,0.0006275818407283178,False
72,0.0009768009185791016,0.0,0.0006275818407283178,False
73,0.0009775161743164062,0.0,0.0006275818407283178,False
74,0.0009765625,0.0,0.0006275818407283178,False
75,0.0014946460723876953,0.0,0.0006275818407283178,False
76,0.0009770393371582031,0.0,0.0006275818407283178,False
77,0.0009772777557373047,0.0,0.0006275818407283178,False
78,0.0009768009185791016,0.0,0.0006275818407283178,False
79,0.0019538402557373047,0.0,0.0006275818407283178,False
80,0.0019550323486328125,0.0,0.0006275818407283178,False
81,0.0009868144989013672,0.0,0.0006275818407283178,False
82,0.0009691715240478516,0.0,0.0006275818407283178,False
83,0.0019550323486328125,0.0,0.0006275818407283178,False
84,0.0,0.0,0.0006275818407283178,False
85,0.001954793930053711,0.0,0.0006275818407283178,False
86,0.0019545555114746094,0.0,0.0006275818407283178,False
87,0.0011723041534423828,0.0,0.0006275818407283178,False
88,0.0029320716857910156,0.0,0.0006275818407283178,False
89,0.0009763240814208984,0.0,0.0006275818407283178,False
90,0.0009772777557373047,0.0,0.0006275818407283178,False
91,0.000978231430053711,0.0,0.0006275818407283178,False
92,0.0009768009185791016,0.0,0.0006275818407283178,False
93,0.003434896469116211,0.0,0.0006275818407283178,False
94,0.0,0.0,0.0006275818407283178,False
95,0.0009770393371582031,0.0,0.0006275818407283178,False
96,0.0048944950103759766,0.0,0.0006275818407283178,False
97,0.0009703636169433594,0.0,0.0006275818407283178,False
98,0.0009777545928955078,0.0,0.0006275818407283178,False
99,0.0029311180114746094,0.0,0.0006275818407283178,False
100,0.0009775161743164062,0.0,0.0006275818407283178,False
101,0.003443002700805664,0.0,0.0006275818407283178,False
102,0.0009708404541015625,0.0,0.0006275818407283178,False
103,0.001954317092895508,0.0,0.0006275818407283178,False
104,0.001954317092895508,0.0,0.0006275818407283178,False
105,0.002931356430053711,0.0,0.0006275818407283178,False
106,0.002933025360107422,0.0,0.0006275818407283178,False
107,0.0019545555114746094,0.0,0.0006275818407283178,False
108,0.0009775161743164062,0.0,0.0006275818407283178,False
109,0.0009763240814208984,0.0,0.0006275818407283178,False
110,0.0019545555114746094,0.0,0.0006275818407283178,False
111,0.0,0.0,0.0006275818407283178,False
112,0.0005128383636474609,0.0,0.0006275818407283178,False
113,0.0,0.0,0.0006275818407283178,False
114,0.0009768009185791016,0.0,0.0006275818407283178,False
115,0.001954317092895508,0.0,0.0006275818407283178,False
116,0.0,0.0,0.0006275818407283178,False
117,0.0,0.0,0.0006275818407283178,False
118,0.0009770393371582031,0.0,0.0006275818407283178,False
119,0.0009770393371582031,0.0,0.0006275818407283178,False
120,0.001954793930053711,0.0,0.0006275818407283178,False
121,0.0009772777557373047,0.0,0.0006275818407283178,False
122,0.0009763240814208984,0.0,0.0006275818407283178,False
123,0.0009772777557373047,0.0,0.0006275818407283178,False
124,0.0009777545928955078,0.0,0.0006275818407283178,False
125,0.0009765625,0.0,0.0006275818407283178,False
126,0.0019567012786865234,0.0,0.0006275818407283178,False
127,0.0,0.0,0.0006275818407283178,False
128,0.0009777545928955078,0.0,0.0006275818407283178,False
129,0.0009770393371582031,0.0,0.0006275818407283178,False
130,0.0,0.0,0.0006275818407283178,False
131,0.0009775161743164062,0.0,0.0006275818407283178,False
132,0.0,0.0,0.0006275818407283178,False
133,0.0009779930114746094,0.0,0.0006275818407283178,False
134,0.0058519840240478516,0.0,0.0006275818407283178,False
135,0.0,0.0,0.0006275818407283178,False
136,0.0009772777557373047,0.0,0.0006275818407283178,False
137,0.000986337661743164,0.0,0.0006275818407283178,False
138,0.0,0.0,0.0006275818407283178,False
139,0.0,0.0,0.0006275818407283178,False
140,0.0009753704071044922,0.0,0.0006275818407283178,False
141,0.0009775161743164062,0.0,0.0006275818407283178,False
142,0.0,0.0,0.0006275818407283178,False
143,0.001954317092895508,0.0,0.0006275818407283178,False
144,0.0009768009185791016,0.0,0.0006275818407283178,False
145,0.002459287643432617,0.0,0.0006275818407283178,False
146,0.0009777545928955078,0.0,0.0006275818407283178,False
147,0.0009758472442626953,0.0,0.0006275818407283178,False
148,0.0009768009185791016,0.0,0.0006275818407283178,False
149,0.001954317092895508,0.0,0.0006275818407283178,False
150,0.001962423324584961,0.0,0.0006275818407283178,False
151,0.0019469261169433594,0.0,0.0006275818407283178,False
152,0.0009770393371582031,0.0,0.0006275818407283178,False
153,0.002931356430053711,0.0,0.0006275818407283178,False
154,0.0009775161743164062,0.0,0.0006275818407283178,False
155,0.0009772777557373047,0.0,0.0006275818407283178,False
156,0.0009715557098388672,0.0,0.0006275818407283178,False
157,0.0009770393371582031,0.0,0.0006275818407283178,False
158,0.0019540786743164062,0.0,0.0006275818407283178,False
159,0.0019540786743164062,0.0,0.0006275818407283178,False
160,0.0009779930114746094,0.0,0.0006275818407283178,False
161,0.0009768009185791016,0.0,0.0006275818407283178,False
162,0.0009775161743164062,0.0,0.0006275818407283178,False
163,0.0009763240814208984,0.0,0.0006275818407283178,False
164,0.0009770393371582031,0.0,0.0006275818407283178,False
165,0.0009779930114746094,0.0,0.0006275818407283178,False
166,0.0009765625,0.0,0.0006275818407283178,False
167,0.0009775161743164062,0.0,0.0006275818407283178,False
168,0.001954793930053711,0.0,0.0006275818407283178,False
169,0.0009760856628417969,0.0,0.0006275818407283178,False
170,0.0009760856628417969,0.0,0.0006275818407283178,False
171,0.0014939308166503906,0.0,0.0006275818407283178,False
172,0.0,0.0,0.0006275818407283178,False
173,0.0009768009185791016,0.0,0.0006275818407283178,False
174,0.0009779930114746094,0.0,0.0006275818407283178,False
175,0.0009760856628417969,0.0,0.0006275818407283178,False
176,0.0,0.0,0.0006275818407283178,False
177,0.0,0.0,0.0006275818407283178,False
178,0.0019540786743164062,0.0,0.0006275818407283178,False
179,0.0009865760803222656,0.0,0.0006275818407283178,False
180,0.0,0.0,0.0006275818407283178,False
181,0.000978231430053711,0.0,0.0006275818407283178,False
182,0.0009770393371582031,0.0,0.0006275818407283178,False
183,0.0009768009185791016,0.0,0.0006275818407283178,False
184,0.0009777545928955078,0.0,0.0006275818407283178,False
185,0.0009763240814208984,0.0,0.0006275818407283178,False
186,0.0009772777557373047,0.0,0.0006275818407283178,False
187,0.0009772777557373047,0.0,0.0006275818407283178,False
188,0.0,0.0,0.0006275818407283178,False
189,0.0009770393371582031,0.0,0.0006275818407283178,False
190,0.0,0.0,0.0006275818407283178,False
191,0.0009768009185791016,0.0,0.0006275818407283178,False
192,0.0019538402557373047,0.0,0.0006275818407283178,False
193,0.0,0.0,0.0006275818407283178,False
194,0.001954317092895508,0.0,0.0006275818407283178,False
195,0.0005128383636474609,0.0,0.0006275818407283178,False
196,0.0009686946868896484,0.0,0.0006275818407283178,False
197,0.0009768009185791016,0.0,0.0006275818407283178,False
198,0.0009770393371582031,0.0,0.0006275818407283178,False
199,0.0009770393371582031,0.0,0.0006275818407283178,False
200,0.0,0.0,0.0006275818407283178,False
201,0.0,0.0,0.0006275818407283178,False
202,0.0,0.0,0.0006275818407283178,False
203,0.0009770393371582031,0.0,0.0006275818407283178,False
204,0.0009870529174804688,0.0,0.0006275818407283178,False
205,0.0009770393371582031,0.0,0.0006275818407283178,False
206,0.0009779930114746094,0.0,0.0006275818407283178,False
207,0.0009770393371582031,0.0,0.0006275818407283178,False
208,0.0009770393371582031,0.0,0.0006275818407283178,False
209,0.0,0.0,0.0006275818407283178,False
210,0.0009772777557373047,0.0,0.0006275818407283178,False
211,0.0009772777557373047,0.0,0.0006275818407283178,False
212,0.003307342529296875,0.0,0.0006275818407283178,False
213,0.0009772777557373047,0.0,0.0006275818407283178,False
214,0.0009772777557373047,0.0,0.0006275818407283178,False
215,0.0,0.0,0.0006275818407283178,False
216,0.0019540786743164062,0.0,0.0006275818407283178,False
217,0.0019540786743164062,0.0,0.0006275818407283178,False
218,0.0,0.0,0.0006275818407283178,False
219,0.0,0.0,0.0006275818407283178,False
220,0.0,0.0,0.0006275818407283178,False
221,0.0009758472442626953,0.0,0.0006275818407283178,False
222,0.0,0.0,0.0006275818407283178,False
223,0.0,0.0,0.0006275818407283178,False
224,0.0,0.0,0.0006275818407283178,False
225,0.0,0.0,0.0006275818407283178,False
226,0.0014872550964355469,0.0,0.0006275818407283178,False
227,0.0,0.0,0.0006275818407283178,False
228,0.0019550323486328125,0.0,0.0006275818407283178,False
229,0.002931356430053711,0.0,0.0006275818407283178,False
230,0.0009784698486328125,0.0,0.0006275818407283178,False
231,0.0009760856628417969,0.0,0.0006275818407283178,False
232,0.0,0.0,0.0006275818407283178,False
233,0.001947641372680664,0.0,0.0006275818407283178,False
234,0.0009775161743164062,0.0,0.0006275818407283178,False
235,0.0,0.0,0.0006275818407283178,False
236,0.0009760856628417969,0.0,0.0006275818407283178,False
237,0.0,0.0,0.0006275818407283178,False
238,0.0009779930114746094,0.0,0.0006275818407283178,False
