episode,length,time,reward,delta
0,104.0,0.00488591194152832,0.0,-0.000481203638945023
1,12.0,0.0009768009185791016,0.0,0.00015117180441968328
2,21.0,0.0009768009185791016,0.0,7.558590220984164e-05
3,32.0,0.0009777545928955078,0.0,-2.214150829943167e-05
4,27.0,0.0009772777557373047,0.0,9.728385836947542e-06
5,88.0,0.003908395767211914,0.0,-8.102630330041765e-05
6,37.0,0.0009770393371582031,0.0,0.00031080425149570965
7,37.0,0.0019545555114746094,0.0,0.00022135313004466864
8,45.0,0.0019545555114746094,0.0,-0.00029423801448321064
9,63.0,0.002932310104370117,0.0,0.0004222095703176736
10,9.0,0.0009763240814208984,0.0,-0.00018733472909582207
11,7.0,0.0009775161743164062,0.0,0.0002111047851588368
12,15.0,0.0009770393371582031,0.0,-0.0005399236006827005
13,4.0,0.0009770393371582031,0.0,0.00016931373325182935
14,28.0,0.0009775161743164062,0.0,5.931711239900669e-05
15,31.0,0.0009777545928955078,0.0,0.0001271093983694965
16,15.0,0.0009770393371582031,0.0,2.9658556199503344e-05
17,13.0,0.0009775161743164062,0.0,0.0002472617984061031
18,22.0,0.0009775161743164062,0.0,-9.366736454791103e-05
19,16.0,0.0,0.0,-2.2238266143997194e-05
20,19.0,0.0009770393371582031,0.0,0.00026292174531716736
21,9.0,0.0009768009185791016,0.0,0.00013146087265858365
22,24.0,0.0009770393371582031,0.0,0.0001955991222916374
23,7.0,0.0,0.0,0.000263294839150183
24,50.0,0.0019538402557373047,0.0,0.0001316474195750915
25,39.0,0.0009775161743164062,0.0,0.00018845044180812215
26,20.0,0.0009770393371582031,0.0,-0.00024060181947251145
27,26.0,0.001954317092895508,0.0,0.000296585783151943
28,26.0,0.0009770393371582031,0.0,0.0003526779228397816
29,13.0,0.0,0.0,-4.0513151650208826e-05
30,40.0,0.001954317092895508,0.0,0.00020406041821270204
31,4.0,0.0,0.0,0.0001763389614198908
32,46.0,0.0019540786743164062,0.0,0.00017163985319292664
33,9.0,0.0,0.0,0.00024936070354867105
34,17.0,0.0009768009185791016,0.0,0.00010203020910635102
35,21.0,0.0009770393371582031,0.0,0.0003381169816089469
36,19.0,0.0009777545928955078,0.0,0.000272827064943789
37,29.0,0.0009770393371582031,0.0,5.101510455317554e-05
38,79.0,0.0029315948486328125,0.0,0.00038482336173842715
39,43.0,0.0019540786743164062,0.0,-0.0002396051114028501
40,24.0,0.0019545555114746094,0.0,0.0003278137998760141
41,20.0,0.0009772777557373047,0.0,0.00028906983016785545
42,11.0,0.0009768009185791016,0.0,0.00016390689993800705
43,26.0,0.0019545555114746094,0.0,-2.025657582510436e-05
44,8.0,0.0009772777557373047,0.0,0.00021487528867329415
45,8.0,0.0,0.0,0.00025518510408672286
46,12.0,0.0009765625,0.0,0.0004462564552882584
47,25.0,0.0009775161743164062,0.0,8.58199265964633e-05
48,8.0,0.0,0.0,0.00035100072456196324
49,12.0,0.0009772777557373047,0.0,0.00015674505549098232
50,27.0,0.0009775161743164062,0.0,1.383592642316227e-05
51,23.0,0.0009765625,0.0,3.937305270964957e-05
52,19.0,0.0009768009185791016,0.0,0.0004031097755852422
53,12.0,0.0009772777557373047,0.0,0.0004418395176595981
54,18.0,0.0009770393371582031,0.0,0.00017550036228098167
55,16.0,0.0009765625,0.0,6.812203738009798e-05
56,21.0,0.0009768009185791016,0.0,2.3223436943406862e-05
57,14.0,0.0009777545928955078,0.0,1.1611718471703377e-05
58,7.0,0.0,0.0,0.000220919758829799
59,19.0,0.0009772777557373047,0.0,6.917963211581189e-06
60,35.0,0.0019540786743164062,0.0,0.0002520334312666505
61,10.0,0.0009772777557373047,0.0,0.0001985209494708048
62,14.0,0.0009770393371582031,0.0,5.805859235851634e-06
63,6.0,0.0,0.0,0.00014866845614127066
64,10.0,0.0,0.0,0.00024813826335521894
65,7.0,0.0,0.0,7.43342280706353e-05
66,8.0,0.0,0.0,2.9029296179258713e-06
67,44.0,0.002931833267211914,0.0,0.00017443458381047366
68,41.0,0.0019540786743164062,0.0,0.0002838742936564451
69,39.0,0.0009775161743164062,0.0,0.00011675089690585058
70,8.0,0.0,0.0,0.0004574734397688958
71,17.0,0.0009770393371582031,0.0,0.00040794866466941997
72,8.0,0.0,0.0,0.0003423287362500558
73,12.0,0.0009772777557373047,0.0,1.4514648089628815e-06
74,12.0,0.0009770393371582031,0.0,0.00014193714682822256
75,35.0,0.001954793930053711,0.0,7.257324044813865e-07
76,30.0,0.0019545555114746094,0.0,0.00012468035177433552
77,9.0,0.0009770393371582031,0.0,0.00043611100471267175
78,10.0,0.0009775161743164062,0.0,3.6286620224074747e-07
79,7.0,0.0,0.0,0.00021805550235633588
80,24.0,0.0009770393371582031,0.0,0.0005158159030955845
81,13.0,0.0009772777557373047,0.0,-0.00011796079922339402
82,7.0,0.0009777545928955078,0.0,0.00010902775117816794
83,15.0,0.0009768009185791016,0.0,-2.175678803258271e-07
84,10.0,0.0,0.0,0.00017789231739355677
85,30.0,0.001954317092895508,0.0,0.0003625022673400911
86,14.0,0.0009775161743164062,0.0,5.451387558908394e-05
87,15.0,0.0,0.0,0.00018125113367004552
88,4.0,0.0,0.0,2.7256937794541917e-05
89,6.0,0.0009763240814208984,0.0,9.062556683502276e-05
90,4.0,0.0,0.0,0.00044346185340144335
91,15.0,0.0009770393371582031,0.0,8.894615869677839e-05
92,13.0,0.0009772777557373047,0.0,0.00019783339743555182
93,20.0,0.0009770393371582031,0.0,0.00022173092670072165
94,44.0,0.0019528865814208984,0.0,1.602504249163003e-05
95,22.0,0.0009777545928955078,0.0,-3.355477487461812e-06
96,8.0,0.0,0.0,0.00010743764433664707
97,16.0,0.0,0.0,-0.00015432001088040595
98,12.0,0.0,0.0,0.00027908243952601367
99,10.0,0.0,0.0,8.721729190523685e-05
100,9.0,0.0,0.0,0.00026617333515025675
101,11.0,0.0,0.0,9.891669871777591e-05
102,19.0,0.0009779930114746094,0.0,7.096857341411125e-05
103,11.0,0.0009768009185791016,0.0,4.945834935888801e-05
104,13.0,0.0009768009185791016,0.0,0.00030659300800094265
105,17.0,0.0009768009185791016,0.0,0.00030391897851480393
106,10.0,0.0,0.0,0.00024001243081096178
107,53.0,0.001954317092895508,0.0,-0.00037965261033552167
108,47.0,0.0019538402557373047,0.0,0.00013308666757512835
109,34.0,0.001954793930053711,0.0,-0.00013180378926785566
110,12.0,0.0009770393371582031,0.0,2.2101863563073112e-05
111,4.0,0.0009768009185791016,0.0,0.0003768562264367761
112,16.0,0.0009779930114746094,0.0,0.00043188955061194284
