episode,length,time,reward,delta
0,42.0,0.0019540786743164062,0.0,0.00026334978431352555
1,35.0,0.000978231430053711,0.0,0.0003293410122536349
2,15.0,0.0,0.0,-0.00024153395867555555
3,46.0,0.0021829605102539062,0.0,-0.00042019604045614203
4,28.0,0.001954317092895508,0.0,0.0002094528460279564
5,21.0,0.0009770393371582031,0.0,-3.486130212073421e-05
6,38.0,0.0009770393371582031,0.0,8.57427825528091e-05
7,25.0,0.0009770393371582031,0.0,8.57427825528092e-06
8,63.0,0.0031588077545166016,0.0,0.0002731819237072993
9,28.0,0.0009775161743164062,0.0,-0.00010100014240623683
10,9.0,0.0009770393371582031,0.0,8.574278255280921e-07
11,48.0,0.002931356430053711,0.0,-0.00012632305822728813
12,22.0,0.0009768009185791016,0.0,-3.169801776652201e-05
13,38.0,0.0012230873107910156,0.0,0.00028259282472443015
14,50.0,0.001954317092895508,0.0,0.0003796270419612408
15,16.0,0.0009768009185791016,0.0,0.00028461908829169254
16,22.0,0.0009770393371582031,0.0,0.0006482941376764363
17,19.0,0.0009775161743164062,0.0,0.00038863809370625637
18,28.0,0.0009772777557373047,0.0,-0.00020175277081766412
19,12.0,0.0012123584747314453,0.0,-0.00014398852393090078
20,7.0,0.0009696483612060547,0.0,0.00044684199600810977
21,24.0,0.0009779930114746094,0.0,-2.017527708176643e-05
22,24.0,0.0009765625,0.0,0.00030684392709584546
23,9.0,0.0009772777557373047,0.0,2.846190882916928e-05
24,14.0,0.0009772777557373047,0.0,0.00010167857636938311
25,10.0,0.0009768009185791016,0.0,0.0005084881382230823
26,43.0,0.0019540786743164062,0.0,-8.323581331141949e-05
27,66.0,0.0041370391845703125,0.0,2.4698872095970823e-06
28,21.0,0.0009775161743164062,0.0,0.0003005652894334637
29,17.0,0.0009772777557373047,0.0,-1.4398852393090133e-05
30,4.0,0.0,0.0,3.0056528943346356e-05
31,19.0,0.0009770393371582031,0.0,0.0002864485689829319
32,41.0,0.00218963623046875,0.0,0.00045124441708502776
33,19.0,0.0009694099426269531,0.0,5.94853185330996e-06
34,18.0,0.0009770393371582031,0.0,4.512444170850279e-05
35,25.0,0.0009779930114746094,0.0,0.00021850297303114207
36,17.0,0.0,0.0,2.1850297303114218e-05
37,6.0,0.0,0.0,0.0003180444845403125
38,19.0,0.0009770393371582031,0.0,0.0003115012021513836
39,12.0,0.0009770393371582031,0.0,4.512444170850301e-06
40,15.0,0.0012137889862060547,0.0,0.000510336642927995
41,26.0,0.0009684562683105469,0.0,0.0004516974753759178
42,115.0,0.004885673522949219,0.0,0.00011805861243295026
43,16.0,0.0009772777557373047,0.0,3.115012021513838e-05
44,41.0,0.0012118816375732422,0.0,4.510789304027667e-05
45,24.0,0.0009775161743164062,0.0,4.5124441708504093e-07
46,54.0,0.0029315948486328125,0.0,1.1805861243295037e-05
47,11.0,0.0009765625,0.0,4.516974753759179e-05
48,5.0,0.0009772777557373047,0.0,0.0002473815917735868
49,17.0,0.0009775161743164062,0.0,2.4738159177358637e-05
50,4.0,0.0009770393371582031,0.0,0.0002756114843801121
51,14.0,0.0012140274047851562,0.0,3.1150120215138162e-06
52,8.0,0.0,0.0,-7.037249732589745e-05
53,38.0,0.001954793930053711,0.0,0.00031216164774170666
54,6.0,0.0,0.0,0.00025735496334534046
55,31.0,0.0009770393371582031,0.0,0.00033262053178196443
56,10.0,0.0,0.0,2.473815917735842e-06
57,86.0,0.0031685829162597656,0.0,9.007052730926497e-05
58,9.0,0.0,0.0,2.756114843801118e-05
59,34.0,0.0009772777557373047,0.0,-0.0001316267466743592
60,10.0,0.0,0.0,0.00027019846553238947
61,9.0,0.0,0.0,0.00025616641172083294
62,10.0,0.0,0.0,-0.00011312490996041554
63,20.0,0.0009768009185791016,0.0,2.5735496334534057e-05
64,30.0,0.0009775161743164062,0.0,1.1805861243294495e-06
65,32.0,0.0009682178497314453,0.0,0.00035879870300476667
66,24.0,0.0009770393371582031,0.0,0.000305670241980708
67,33.0,0.001954317092895508,0.0,0.00016768056131836442
68,17.0,0.0009770393371582031,0.0,0.0005361775898005037
69,18.0,0.0,0.0,2.5735496334534057e-06
70,15.0,0.0009772777557373047,0.0,3.0567024198070855e-05
71,10.0,0.0,0.0,1.2444666009468405e-05
72,20.0,0.0009686946868896484,0.0,2.1850297303114543e-06
73,27.0,0.0009770393371582031,0.0,5.361775898005041e-05
74,91.0,0.003907680511474609,0.0,-0.00029411667679261937
75,39.0,0.0009760856628417969,0.0,-0.0002707623036237783
76,13.0,0.0,0.0,0.00039413091065693075
77,45.0,0.001954317092895508,0.0,3.0567024198070855e-06
78,15.0,0.0009768009185791016,0.0,0.00031811671328111805
79,17.0,0.0009772777557373047,0.0,1.6768056131836497e-05
80,49.0,0.0019550323486328125,0.0,0.00026492351208638856
81,16.0,0.0009775161743164062,0.0,-2.7076230362377838e-05
82,60.0,0.0031585693359375,0.0,0.00023519972865171032
83,17.0,0.0,0.0,0.000321813360044302
84,26.0,0.0009775161743164062,0.0,-7.037249732589745e-06
85,18.0,0.0,0.0,0.0004705792989606924
86,9.0,0.0,0.0,0.00044840098380250247
87,26.0,0.0009772777557373047,0.0,0.00027806703729408785
88,11.0,0.0012135505676269531,0.0,0.00047976072581581845
89,4.0,0.0009694099426269531,0.0,4.7976072581581834e-05
90,20.0,0.0009775161743164062,0.0,0.0005497159812169014
91,31.0,0.001954317092895508,0.0,5.49715981216901e-05
92,54.0,0.0029315948486328125,0.0,0.0004942404224403642
93,35.0,0.0019540786743164062,0.0,0.0002065395233848918
